band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
0.0,1.090582,19.8865,0.0,-1.789425,1.038932,-5.733589,-1.081051,0.0,0.0,1.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0891353,0.04456765,8.61962e-05,-5.416512,1034.098,0.0,0.0,1
3.3979,1.466435,22.67911,0.0,-2.297931,0.6807376,-9.263436,-2.36508,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0008464,0.0002821333,4.146744e-06,-7.235526,204.1119,1.004,-2.3939,1
2.5733,1.458387,15.98787,0.0,0.344755,0.0,-5.219502,-0.1880287,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.219502,319.7574,2.7602,0.1869,1
0.0,1.378982,26.59113,0.0,-2.413755,1.318567,-5.655376,0.5850918,0.0,0.0,1.0,0.0,7.0,168.0,0.0,0.0,0.0,3.74447,0.4680588,0.0008381935,-5.43528,4467.31,-2.4962,-2.3988,1
3.6789,2.858044,15.67843,0.0,0.9907782,0.0,-3.686853,-0.2752688,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.041879,188.1412,4.6124,0.9335,1
2.4698,1.060874,9.1754,0.0,-0.3704722,0.02111659,-3.629165,-0.1347619,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,0.0001935,9.675e-05,1.506357e-06,-3.501308,128.4556,2.3052,-0.1646,1
0.0,20.55878,19.22567,0.0,14.57355,0.08967122,-79.85237,0.08967122,0.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0001034,3.446667e-06,1.792742e-07,-11.20174,576.7701,0.0,0.0,1
2.20535,1.7472075,11.3120565,0.0,1.3865515999999998,0.43976956,-5.4301435,-0.66144055,0.0,0.5,0.5,0.0,6.0,43.0,5.0,5.0,0.0,3.00102775,3.00102775,0.005267342407,-5.1880505,486.41845,1.42225,-0.7831,1
0.6554,2.275644,14.61452,0.0,2.691613,2.422438,-7.521736,-0.6233803,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,5.9e-06,1.966667e-06,4.485645e-08,-5.641826,131.5307,3.2603,2.6049,1
0.1282,2.206962,15.29394,0.0,4.265856,1.558534,-6.155151,0.08018742,1.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,0.0010156,0.0001692667,3.689189e-06,-5.926151,275.2909,4.3201,4.1919,1
0.0,18.34786,21.38415,0.0,14.36298,0.2168953,-78.95364,0.2168953,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,1.982689,1.982689,0.02317942,-10.63033,85.53659,0.0,0.0,1
3.9898,2.420421,13.13902,0.0,-0.02494735,0.0,-6.243162,-0.2475127,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,6e-07,3e-07,3.805459e-09,-6.243162,157.6683,3.9058,-0.084,1
