band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,volume,target
0.0,3.125595,6.327362,0.0,7.636073,0.3262617,-8.169624,-0.4381925,0.134,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0023625,0.0023625,9.334459e-05,-8.079374,-2.932,25.30945,1
0.0,14.46156,15.94821,0.0,4.929393,0.6179067,-37.86155,0.5669825,0.65,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0079315,0.0079315,0.0001243321,-9.364834,0.006,63.79284,1
0.0,14.22267,24.21778,0.0,12.61107,0.2742827,-68.28717,0.1675361,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,13.17104,13.17104,0.1359645,-10.48425,0.0,96.87112,1
0.0,15.0427,11.38235,0.0,8.193484,0.3581892,-30.38586,0.3581892,0.282,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0003038,0.0001519,6.672611e-06,-8.048775,0.887,45.5294,1
0.0,18.9073,14.48439,0.0,7.602563,0.0,-45.72021,-0.05611682,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-45.72021,0.0,57.93755,1
0.0,9.670569,13.71888,0.0,7.86609,0.0,-8.911676,-0.3046234,0.325,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,4.34e-05,4.34e-05,7.908808e-07,-20.33573,0.252,54.87553,1
0.0,7.005867,41.01415,0.0,1.415171,0.0,0.0,0.0,0.228,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0015147,0.0005049,1.231038e-05,0.0,0.512,123.0425,1
0.0,17.21801,15.95908,0.0,7.155302,0.2845717,-45.48158,-0.05521359,0.33,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0002596,0.0002596,4.066651e-06,-10.56373,0.486,63.83632,1
0.0,13.62784,27.12536,0.0,9.791636,0.3324493,-67.78114,0.3324493,0.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,5.840033,2.920017,0.05382447,-7.169579,0.0,108.5015,1
0.0,3.112862,6.353244,0.0,7.933368,0.3522567,-8.143629,-0.4121975,0.216,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0024116,0.0024116,9.489641e-05,-8.053379,1.064,25.41297,1
0.0,7.009809,40.99108,0.0,1.376176,0.0,0.0,0.0,0.174,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0001572,7.86e-05,1.91749e-06,0.0,0.136,81.98217,1
0.0,15.74348,10.77043,0.0,9.884125,1.220723,-7.812827,1.220723,0.382,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.000322,0.000322,1.494833e-05,-7.812827,1.663,21.54086,1
