band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,target,homogeneous_poisson,universal_anisotropy
0.0,13.01662,17.74061,0.0,8.537677,0.008822396,-38.71117,-0.7347814,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,3.612008,3.612008,0.05090026,-38.71117,70.96246,1,0.0,0.0
0.0,20.88454,14.95023,0.0,8.377952,0.0,-52.1593,-0.2957252,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1e-07,5e-08,1.672215e-09,-52.1593,59.80093,1,0.266,0.075
1.7605,1.893619,18.73653,0.0,1.729581,0.7643729,-6.056604,0.7643729,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0007579,0.000189475,3.370866e-06,-6.056604,224.8383,1,0.0,0.0
0.0,8.404675,16.52523,0.0,5.179832,0.3415671,-9.406018,0.2874658,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,2.135703,2.135703,0.03230973,-9.406018,66.10093,1,0.0,0.0
0.0,10.02491,15.89163,0.0,8.598752,0.0,-26.07198,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.07198,15.89163,1,0.306,0.159
0.0,21.74541,14.51829,0.0,9.646653,0.0,-52.48224,-0.3707774,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1e-07,5e-08,8.609829e-10,-52.48224,116.1463,1,0.266,0.059
0.0,19.19484,15.90393,0.0,6.503475,0.4714278,-50.89637,0.4714278,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3e-07,3e-07,1.886326e-08,-12.4867,15.90393,1,0.891,0.0
0.0,10.12662,15.73202,0.0,7.925722,0.4114672,-25.66051,0.4114672,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2e-07,2e-07,1.271293e-08,-10.43418,15.73202,1,0.509,-12.068
0.0,19.77543,19.98724,0.0,14.15188,0.3715774,-79.57046,0.3715774,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.04053,1.04053,0.05205971,-10.91983,19.98724,1,0.277,-4.92
0.0,5.263758,20.01852,0.0,5.50713,0.8942623,-17.33877,0.1982604,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.9843977,0.9843977,0.02458718,-7.890845,40.03703,1,0.493,-8.894
0.0,8.563766,13.17833,0.0,7.774896,0.6580022,-9.761202,0.5454532,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0100389,0.0100389,0.0002539244,-9.761202,39.535,1,1.311,-69.31
6.5645,0.8829751,26.34126,0.0,-6.128252,0.01145081,-9.1173,0.01145081,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.1173,105.365,1,0.477,-10.966
0.0,8.460985,16.55501,0.0,5.65282,0.2198844,-8.912811,0.1082021,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.003927,0.003927,5.93023e-05,-8.912811,66.22003,1,0.42,-5.585
0.0,16.17166,14.79428,0.0,9.007584,0.0,-39.56611,-0.3504414,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1e-07,5e-08,1.689842e-09,-39.56611,59.17711,1,0.253,0.152
0.0,5.038767,14.90484,0.0,6.493375,1.118048,-12.13989,0.6207347,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0059429,0.0059429,9.968068e-05,-7.514168,59.61938,1,0.868,-5.226
0.0,19.32411,14.4491,0.0,9.917576,0.0,-46.15959,-0.372082,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.15959,115.5928,1,0.263,0.062
0.0,9.566966,15.3275,0.0,7.463315,0.187306,-21.60439,0.1772407,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0032904,0.0032904,5.366826e-05,-8.274505,61.30999,1,0.378,9.447
0.0,21.15074,18.68759,0.0,14.99553,0.2685484,-79.67349,0.2685484,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.78e-05,5.78e-05,3.092962e-06,-11.02286,18.68759,1,2.928,-5.162
0.0,11.36088,14.53191,0.0,7.778947,0.0,-25.29804,-0.1939366,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.29804,58.12765,1,0.286,0.306
0.0,14.49679,14.10501,0.0,7.476559,0.0,-31.21315,-0.2690299,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,2.8e-06,1.4e-06,2.481388e-08,-31.21315,112.8401,1,0.291,0.058
0.0,11.52005,32.21672,0.0,7.671355,0.1661932,-7.399756,0.1661932,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.897934,2.897934,0.04497562,-7.399756,64.43343,1,1.401,0.019
0.0,10.72695,13.27846,0.0,7.604152,0.0,-8.812807,-0.2736413,0.0,0.0,1.0,1.0,3.0,24.0,0.0,0.0,0.0,4e-07,1e-07,1.255166e-09,-22.45821,318.683,1,0.0,0.0
0.0,4.900114,15.43208,0.0,5.726035,0.8145682,-10.5765,0.3579674,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0052246,0.0052246,0.0001128515,-5.827865,46.29625,1,0.08,-5.103
