band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,volume,target
0.0,14.46156,15.94821,0.0,4.929393,0.6179067,-37.86155,0.5669825,0.65,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0079315,0.0079315,0.0001243321,-9.364834,0.006,63.79284,1
0.0,21.74541,14.51829,0.0,9.646653,0.0,-52.48224,-0.3707774,0.266,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1e-07,5e-08,8.609829e-10,-52.48224,0.059,116.1463,1
0.0,20.94043,15.24691,0.0,8.08176,0.01169781,-51.70817,-0.2504301,0.325,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.1e-06,2.1e-06,3.443321e-08,-51.70817,0.657,60.98763,1
0.0,14.49679,14.10501,0.0,7.476559,0.0,-31.21315,-0.2690299,0.291,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,2.8e-06,1.4e-06,2.481388e-08,-31.21315,0.058,112.8401,1
0.0,20.87813,15.21788,0.0,8.005624,0.0,-51.79725,-0.3495039,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,4e-07,4e-07,8.761621e-09,-51.79725,0.0,45.65365,1
0.0,21.12139,14.89039,0.0,9.52817,0.0,-52.17512,-0.7576419,0.231,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.8e-06,2.8e-06,4.70102e-08,-52.17512,0.232,59.56155,1
0.2957,9.868236,16.02788,0.0,3.712349,0.641422,-9.89038,-0.2974531,0.411,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.000137,0.000137,4.273802e-06,-9.89038,3.907,32.05577,1
0.0,17.8569,15.76573,0.0,7.233454,0.0,-45.5068,-0.7074923,0.32,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,1e-07,2.5e-08,3.964294e-10,-45.5068,0.231,252.2517,1
0.0,18.9379,18.16315,0.0,11.74433,0.0,-63.36579,-0.7848182,0.0,0.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,0.0,7.37235,3.686175,0.06764935,-63.36579,0.0,108.9789,1
0.0,20.33897,15.63875,0.0,7.580644,0.0,-8.227208,-0.7071259,0.0,0.0,0.0,1.0,1.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.227208,0.0,750.6602,1
0.0,20.33108,15.64483,0.0,7.61518,0.0003001494,-8.226908,-0.7068257,0.344,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,3e-07,1.5e-07,2.396958e-09,-51.53119,0.729,125.1586,1
0.0,14.03097,14.48772,0.0,7.29481,0.0,-30.88891,-0.6387818,0.253,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.4e-06,2.4e-06,4.141439e-08,-30.88891,0.27,57.95088,1
0.0,18.55115,14.98325,0.0,9.231709,0.00225121,-9.764001,-0.6098487,0.23,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.1e-06,1.1e-06,1.835383e-08,-46.10648,0.227,59.93299,1
0.0,16.75325,15.96037,0.0,6.963203,0.0,-43.31882,-0.7489792,0.302,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,3.1e-06,3.1e-06,6.474372e-08,-43.31882,0.615,47.8811,1
0.0,2.567389,10.0908,0.0,7.384461,0.0,-4.773859,-0.05239917,0.139,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,4e-07,4e-07,1.321335e-08,-6.233663,0.223,30.27241,1
0.5708500000000001,0.9692388000000001,55.55298,0.0,-1.9244715,0.3987258,-7.636273,0.3987258,0.0,0.0,0.5,0.0,0.0,1.0,18.0,3.0,3.0,0.0,2.9994889000000002,0.16663828335,0.002713757535,-3.737724,0.0,999.9536499999999,1
0.0,2.384927,74.17572,0.0,-1.301663,0.6003762,-2.510268,-0.4483481,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.9999999,0.9999999,0.006740749,-2.299268,0.0,148.3514,1
0.5708500000000001,0.9692388000000001,55.55298,0.0,-1.9244715,0.3987258,-7.636273,0.3987258,0.0,0.0,0.5,0.0,0.0,1.0,18.0,3.0,3.0,0.0,2.9994889000000002,0.16663828335,0.002713757535,-3.737724,0.0,999.9536499999999,1
