band_gap,density,density_atomic,deprecated,efermi,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,volume,cbm,vbm,target,energy_above_hull,energy_per_atom,formation_energy_per_atom,uncorrected_energy_per_atom
0.0,5.823222,12.64966,0.0,7.344105,0.0,1.0,1.0,0.0,3.0,22.0,1.0,1.0,1.0,1.04035,0.5201752,0.003738333,278.2926,0.0,0.0,1,0.02183291,-15.30528,-3.552437,-8.886845
4.598,3.583605,12.34941,0.0,1.271289,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,1e-07,2.5e-08,6.747959e-10,148.193,5.74,1.142,1,0.04772864,-10.84521,-4.017613,-8.09313
0.0,6.897419,15.80414,0.0,8.174912,0.0,1.0,1.0,0.0,2.0,15.0,6.0,3.0,1.0,6.00215,2.000717,0.02531889,237.0622,0.0,0.0,1,0.04173542,-19.57676,-3.66412,-8.657872
0.0,11.19908,13.04531,0.0,5.661769,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0044331,0.0044331,3.775813e-05,117.4078,0.0,0.0,1,0.6891112,-25.16517,-2.593315,-8.695453
0.0,7.123829,15.30186,0.0,8.411389,0.0,1.0,1.0,0.0,2.0,5.0,2.0,1.0,0.0,2.0,2.0,0.02614062,76.50928,0.0,0.0,1,0.07930417,-19.53919,-3.626551,-19.53919
4.1276,3.891656,11.76902,0.0,2.357043,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,117.6902,6.3904,2.2628,1,0.03639289,-11.962,-3.826213,-11.962
4.5878,7.321154,12.15364,0.0,2.550239,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0729,6.865,2.2772,1,0.06345935,-17.3748,-3.902734,-8.710207
0.0,5.223436,16.07972,0.0,4.306311,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0043615,0.0043615,9.041408e-05,48.23917,0.0,0.0,1,0.845551,-7.283956,0.6781759,-7.283956
0.0,8.092548,16.05755,0.0,8.342444,0.0,1.0,1.0,0.0,3.0,8.0,2.0,1.0,1.0,0.8164266,0.4082133,0.006355472,128.4604,0.0,0.0,1,0.04146752,-21.06815,-3.02668,-7.940883
5.8515,3.255206,20.84774,0.0,-2.679926,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,1.0,0.0005951,0.00029755,9.515021e-07,625.4321,3.0613,-2.7902,1,0.06782846,-7.151456,-4.319955,-6.812656
3.9025,9.412302,12.3783,0.0,2.319995,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,74.2698,6.1408,2.2383,1,0.03698,-22.90222,-3.877981,-22.90222
5.8144,1.092025,15.23881,0.0,-3.727142,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0016789,0.000419725,5.508632e-06,304.7762,2.1533,-3.6611,1,0.0205788,-4.449088,-0.944629,-4.249288
4.1383,9.471348,12.30113,0.0,2.287913,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,442.8407,6.325,2.1867,1,0.03929805,-22.8999,-3.875663,-22.8999
0.0,8.465653,15.31103,0.0,10.24441,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0232655,0.0232655,0.0007597628,30.62206,0.0,0.0,1,0.0,-21.49617,-3.095527,-21.49617
6.187,1.090446,11.64612,0.0,-3.409245,1.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0045097,0.0045097,3.226897e-05,139.7534,2.7042,-3.4828,1,0.008774802,-4.737588,-0.4112504,-3.92517
0.0,7.61847,18.1502,0.0,7.523454,0.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,0.0,1.000313,1.000313,0.01102261,90.75101,0.0,0.0,1,0.0,-8.825384,-3.561371,-27.71986
4.476,6.889823,12.43072,0.0,2.547817,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0004216,0.0001054,1.695799e-06,248.6143,6.9311,2.4551,1,0.03667987,-16.3122,-3.879838,-8.707677
0.0,4.573512,11.06575,0.0,8.344438,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1315,0.0,0.0,1,0.1044728,-11.79393,-3.114365,-11.79393
3.4806,4.10412,11.15976,0.0,3.348149,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,167.3964,6.712,3.2314,1,0.06585843,-11.93253,-3.796747,-11.93253
0.0,7.147747,11.83841,0.0,6.748665,0.0,1.0,1.0,0.0,3.0,20.0,8.0,2.0,1.0,4.004431,1.001108,0.01691288,236.7681,0.0,0.0,1,0.05596205,-15.9303,-3.521074,-8.691364
0.0,3.876126,30.72326,0.0,3.558675,0.0,1.0,1.0,0.0,2.0,6.0,2.0,1.0,1.0,0.6238408,0.3119204,0.003384194,184.3395,0.0,0.0,1,0.08784575,-16.11837,-2.210737,-4.767177
0.0,7.313117,11.73304,0.0,6.698818,0.0,1.0,1.0,0.0,3.0,20.0,8.0,2.0,1.0,3.99042,0.997605,0.01700506,234.6608,0.0,0.0,1,0.05728246,-16.08656,-3.526257,-8.691598
0.0,7.843867,16.41669,0.0,4.661775,0.0,1.0,1.0,0.0,3.0,10.0,4.0,1.0,1.0,27.99035,27.99035,0.1704994,164.1669,0.0,0.0,1,0.01120672,-9.861124,-3.100505,-22.93615
6.1381,2.78514,24.36634,0.0,-4.287496,0.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,1.0,0.0001187,2.9675e-05,8.119123e-08,1461.981,1.8151,-4.323,1,0.08884483,-7.13044,-4.298939,-6.79164
0.0,6.15643,14.09128,0.0,7.091065,0.0,1.0,1.0,1.0,3.0,22.0,4.0,4.0,0.0,4.0,2.0,0.01290289,310.0081,0.0,0.0,1,0.0,-17.352,-3.815143,-17.352
4.4598,6.776053,12.52031,0.0,2.714685,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0014181,0.000354525,5.663197e-06,250.4062,6.9703,2.5105,1,0.02583351,-16.12675,-3.8743,-8.707801
0.0,10.39068,14.73433,0.0,6.677534,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,1.0,3.0,3.0,0.04072122,73.67167,0.0,0.0,1,0.7046519,-9.180594,-3.046616,-8.768394
0.0,4.136274,11.66531,0.0,6.390829,0.0,0.0,1.0,1.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,151.649,0.0,0.0,1,0.0,-9.300423,-3.190217,-12.09438
0.0,7.44203,11.63825,0.0,6.676686,0.0,1.0,1.0,0.0,3.0,20.0,8.0,2.0,1.0,3.989564,0.997391,0.01713987,232.7651,0.0,0.0,1,0.05838307,-16.2698,-3.529586,-8.690827
3.8235,3.818905,11.99323,0.0,2.409887,1.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,479.7291,6.2236,2.4001,1,0.0,-11.99839,-3.862606,-11.99839
0.0,8.681226,15.42069,0.0,8.138218,0.0,1.0,1.0,0.0,3.0,8.0,2.0,2.0,1.0,0.5394324,0.2697162,0.004372635,123.3655,0.0,0.0,1,0.06021775,-21.18636,-3.062645,-7.959409
1.3469,2.529561,12.52673,0.0,-4.7096979999999995,0.0,0.0,0.5,0.5,1.0,4.0,0.0,0.0,0.5,0.00026245,0.000131225,5.610085e-06,50.10692,-3.2449,-5.9387,1,0.0,-3.123655,0.0,-3.123655
4.5175,10.527,12.6044,0.0,1.640234,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0010259,0.000256475,4.069612e-06,252.0879,6.1262,1.6087,1,0.0,0.0,0.0,0.0
0.0,6.866856,15.79904,0.0,4.875545,0.0,1.0,1.0,0.0,3.0,12.0,4.0,2.0,1.0,27.99796,13.99898,0.1476776,189.5885,4.8572,4.8894,1,0.02969195,-9.392214,-3.152445,-9.048714
0.0,7.561352,11.55688,0.0,6.652413,0.0,1.0,1.0,0.0,3.0,20.0,8.0,2.0,1.0,3.934106,0.9835266,0.01702063,231.1375,0.0,0.0,1,0.05802816,-16.4865,-3.537473,-8.693243
0.0,8.702114,15.38368,0.0,8.35555,0.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.5775744,0.5775744,0.009386157,61.53471,0.0,0.0,1,0.06040364,-21.18617,-3.062459,-7.959223
0.0,7.665057,11.4731,0.0,6.596118,0.0,1.0,1.0,0.0,3.0,20.0,8.0,2.0,1.0,4.000713,1.000178,0.01743519,229.462,0.0,0.0,1,0.06115532,-16.73773,-3.549574,-8.684299
0.0,5.211419,11.77489,0.0,6.789775,0.0,1.0,1.0,0.0,3.0,20.0,4.0,1.0,0.0,4.007921,1.00198,0.01701893,235.4979,0.0,0.0,1,0.05795329,-13.73716,-3.510494,-9.040274
2.1045,6.323583,16.17712,0.0,-0.09967469,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.88559,1.8684,-0.2361,1,0.0,-8.678,-3.674221,-23.0905
0.0,8.820581,13.83299,0.0,7.267914,0.0,0.0,1.0,0.0,3.0,20.0,0.0,0.0,1.0,0.3029218,0.07573045,0.001094925,276.6598,0.0,0.0,1,0.1352683,-21.9187,-3.431235,-9.045391
0.0,10.57269,14.00119,0.0,7.322102,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1.9e-06,1.9e-06,3.39257e-08,56.00474,0.0,0.0,1,0.0,-8.115061,-0.6179575,-22.00542
0.0,7.939284,11.32917,0.0,6.579802,0.0,1.0,1.0,0.0,3.0,20.0,4.0,1.0,1.0,3.993114,0.9982786,0.01762316,226.5834,0.0,0.0,1,0.06194142,-17.33426,-3.55434,-8.694356
3.3909,4.061806,11.27602,0.0,3.888412,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0005538,0.0005538,9.822617e-06,56.38009,7.069,3.6781,1,0.1318898,-11.8665,-3.730716,-8.926407
6.0767,2.513415,16.83903,0.0,-3.60723,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.4e-06,2.4e-06,3.563151e-08,67.35611,2.4034,-3.6733,1,0.00195583,-9.410054,-4.217691,-6.966702
0.0,5.984735,19.57291,0.0,5.609237,0.0,1.0,1.0,0.0,3.0,18.0,4.0,1.0,1.0,4.0,2.0,0.01135356,352.3123,0.0,0.0,1,0.005184776,-7.846406,-3.349387,-19.28225
6.1194,2.759199,25.00219,0.0,-4.25127,1.0,0.0,0.0,0.0,3.0,52.0,0.0,0.0,1.0,0.0087779,0.00438895,6.751639e-06,1300.114,1.8365,-4.2829,1,0.09932422,-7.080127,-4.283916,-6.742512
3.4356,7.102129,13.00411,0.0,2.16535,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,78.02465,5.4608,2.0252,1,0.03955982,-19.10226,-3.811622,-9.801944
6.0978,2.568677,16.47675,0.0,-3.614425,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,65.90701,2.4164,-3.6814,1,0.0002510338,-9.411758,-4.219396,-9.411758
4.4378,6.766677,12.36222,0.0,2.732553,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,247.2444,6.9836,2.5458,1,0.0006343189,-15.9877,-3.886327,-15.9877
2.7397,6.026772,12.42912,0.0,2.868483,1.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,1.0,7e-07,3.5e-07,2.55997e-09,273.4407,5.5055,2.7658,1,0.04015839,-15.07136,-3.577169,-8.704814
4.1908,6.850857,11.57431,0.0,2.817533,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,439.8237,6.8991,2.7083,1,0.01260313,-17.16828,-3.874803,-17.16828
0.0,6.556924,17.42201,0.0,7.098216,0.0,1.0,1.0,0.0,3.0,28.0,8.0,2.0,0.0,8.001483,2.000371,0.01640266,487.8163,0.0,0.0,1,0.00156099,-8.300107,-3.499832,-19.45508
0.0,4.442346,11.53125,0.0,7.979045,0.0,0.0,1.0,0.0,2.0,39.0,0.0,0.0,1.0,0.0054422,0.0054422,1.210134e-05,449.7186,7.9635,7.9956,1,0.06033612,-11.82525,-3.075968,-8.485412
0.0,4.032935,11.96422,0.0,6.937787,0.0,0.0,1.0,0.0,3.0,13.0,0.0,0.0,1.0,0.0001052,0.0001052,6.763759e-07,155.5348,0.0,0.0,1,0.02298655,-9.277437,-3.16723,-8.957668
4.1098,6.714029,11.81018,0.0,2.8648,0.0,0.0,0.0,0.0,3.0,57.0,0.0,0.0,1.0,0.0047344,0.001578133,7.032883e-06,673.1805,6.9145,2.8047,1,0.01624411,-17.16464,-3.871162,-9.573156
0.0,6.718471,12.17142,0.0,6.736876,0.0,1.0,1.0,0.0,3.0,20.0,4.0,1.0,0.0,4.000209,1.000052,0.0164328,243.4283,0.0,0.0,1,0.04860765,-15.58179,-3.471262,-8.670966
3.5612,7.099429,13.00905,0.0,2.080648,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,2.4e-06,1.2e-06,1.537391e-08,156.1086,5.5847,2.0235,1,0.03895007,-19.10287,-3.812232,-9.802553
4.6108,2.277624,14.1461,0.0,-0.6362513,0.0,0.0,0.0,1.0,4.0,34.0,0.0,0.0,0.0,0.0017311,0.00086555,3.599204e-06,480.9674,3.8764,-0.7344,1,0.0,-7.565544,-2.643942,-7.17025
3.9078,6.696904,11.84039,0.0,3.048085,0.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,1.0,0.0086212,0.00172424,7.664402e-06,1124.837,6.8136,2.9058,1,0.01893621,-17.16194,-3.86847,-9.570464
0.3903,5.671442,16.47039,0.0,4.310369,0.0,1.0,0.0,0.0,3.0,14.0,2.0,1.0,1.0,14.0,7.0,0.06071502,230.5854,4.7169,4.3266,1,0.01174858,-9.861729,-3.702393,-18.35757
0.0,4.41134,11.64836,0.0,7.906333,0.0,0.0,1.0,0.0,2.0,31.0,0.0,0.0,1.0,0.0026782,0.0026782,7.416799e-06,361.0992,0.0,0.0,1,0.05401601,-11.82826,-3.060989,-8.476701
3.8274,4.589118,14.86242,0.0,0.2118693,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,178.3491,4.2081,0.3807,1,0.09111171,-15.25332,-3.69629,-15.25332
4.1177,4.794331,12.59761,0.0,2.64158,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,1.26e-05,3.15e-06,5.000948e-08,251.9522,6.9218,2.8041,1,0.02869606,-13.77646,-3.85765,-9.057495
4.634,9.428598,13.57742,0.0,1.876824,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,2.31e-05,5.775e-06,8.506773e-08,271.5483,6.4506,1.8166,1,0.07531253,-21.51714,-3.928408,-8.373691
4.525,9.657491,13.41927,0.0,1.805721,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,2.1e-05,5.25e-06,7.824567e-08,268.3855,6.2875,1.7625,1,0.09138355,-21.91498,-3.937522,-8.373513
4.3669,6.338812,12.7479,0.0,2.454678,1.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,254.9579,6.7203,2.3534,1,0.0,-15.64364,-3.840972,-15.64364
0.0,6.367995,16.08722,0.0,7.349294,0.0,1.0,1.0,0.0,3.0,28.0,8.0,2.0,1.0,7.999939,1.999985,0.0177602,450.442,0.0,0.0,1,0.0378777,-17.84142,-3.460057,-7.905362
3.0262,5.785694,13.61823,0.0,3.881677,0.0,0.0,0.0,1.0,5.0,84.0,0.0,0.0,1.0,0.0006825,0.00034125,5.966265e-07,1143.932,6.7295,3.7033,1,0.0,-8.377089,-3.532043,-7.960566
3.4821,4.748267,14.36428,0.0,0.5073008,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,86.18567,4.0982,0.6161,1,0.04818586,-15.29625,-3.739216,-15.29625
4.6315,8.45239,14.4315,0.0,1.86798,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0019637,0.000490925,6.80352e-06,288.63,6.3433,1.7118,1,0.05160597,-20.39103,-3.843849,-8.321201
3.9473,4.651096,12.1291,0.0,2.708107,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,1.0,0.0019647,0.00098235,4.262692e-06,460.9059,6.4815,2.5342,1,0.02373189,-13.55963,-3.803251,-9.245447
4.5265,9.085365,13.86983,0.0,1.820905,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,5.33e-05,1.3325e-05,1.921437e-07,277.3966,6.3119,1.7854,1,0.08806209,-20.894,-3.897039,-8.336249
4.8757,8.530176,14.16677,0.0,2.030144,1.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,283.3353,6.7877,1.912,1,0.0,-20.92661,-3.853452,-20.92661
0.0,9.22787,11.05796,0.0,7.257838,0.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.9654732,0.9654732,0.02182755,44.23185,0.0,0.0,1,0.0,-12.12595,-0.2789668,-12.12595
2.7466,5.592532,13.1061,0.0,4.878495,1.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,1.0,0.000951,0.0004755,3.298255e-06,288.3343,7.5951,4.8485,1,0.05036334,-9.215348,-3.730908,-8.778167
0.0,5.878826,13.16664,0.0,8.037329,0.0,1.0,1.0,1.0,3.0,20.0,4.0,1.0,0.0,4.0,0.9999999,0.0151899,263.3329,0.0,0.0,1,0.0,-15.83765,-3.813438,-15.83765
2.8145,6.817694,13.05114,0.0,2.047892,1.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,1.0,0.00012,2e-05,3.064866e-07,391.5343,4.9706,2.1561,1,0.04004389,-17.39821,-3.926149,-8.733622
4.5689,8.935619,13.96941,0.0,1.889549,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0001352,3.38e-05,4.839146e-07,279.3881,6.3828,1.8139,1,0.07975852,-20.73806,-3.892171,-8.337018
4.053,3.694188,12.39812,0.0,1.902786,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,123.9812,5.889,1.836,1,0.09726974,-11.90112,-3.765336,-11.90112
5.2626,0.9777788,14.75954,0.0,-2.845101,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0006023,0.000150575,1.133542e-06,531.3435,2.3816,-2.881,1,0.04579278,-5.38412,-0.4686914,-4.429236
4.5065,8.767799,14.17334,0.0,1.835121,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.0002003,5.0075e-05,7.066086e-07,283.4667,6.3189,1.8124,1,0.08843841,-20.468,-3.861236,-8.328892
3.9744,4.655216,12.11837,0.0,2.63437,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,1.0,0.0011407,0.00057035,2.477101e-06,460.498,6.4907,2.5163,1,0.02292738,-13.56043,-3.804056,-9.246251
5.2617,6.585385,15.06542,0.0,1.41501,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0014255,0.0014255,3.154023e-05,45.19625,6.628,1.3663,1,0.05430592,-16.89873,-4.064623,-7.596555
4.6811,9.286017,13.65805,0.0,1.911065,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,0.000192,4.8e-05,7.028824e-07,273.1609,6.5164,1.8353,1,0.06626202,-21.36194,-3.924287,-8.375207
4.3025,6.051672,13.01701,0.0,2.715423,1.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,260.3402,6.8847,2.5822,1,0.0,-15.55542,-3.815728,-15.55542
3.6151,4.682152,12.04865,0.0,2.7398,0.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,1.0,0.1262384,0.02524768,0.0001102883,1144.622,6.3549,2.7398,1,0.01882443,-13.56453,-3.808159,-9.250354
3.1346,9.082511,13.90281,0.0,1.707923,0.0,1.0,0.0,0.0,3.0,20.0,4.0,1.0,1.0,28.00041,7.000102,0.1007005,278.0562,4.7757,1.6411,1,0.05559696,-10.64234,-3.951419,-10.23014
3.159,8.807292,14.10977,0.0,1.780023,0.0,1.0,0.0,0.0,3.0,20.0,4.0,1.0,1.0,27.95985,6.989961,0.09907971,282.1955,4.8162,1.6572,1,0.0678474,-23.10574,-3.825737,-10.1932
0.0,3.019897,8.249215,0.0,2.8544,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0394479,0.0394479,0.001195505,32.99686,0.0,0.0,0,3.07493,-4.271405,1.749959,-3.756155
2.3448,1.497021,17.74699,0.0,-1.662826,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.92e-05,6.4e-06,1.803122e-07,106.482,0.5862,-1.7586,0,0.0,0.0,0.0,0.0
0.0,2.268269,28.66472,0.0,-2.815892,0.0,1.0,1.0,0.0,2.0,6.0,4.0,1.0,1.0,5.999968,2.999984,0.0348859,171.9883,0.0,0.0,0,1.035093,-3.562653,0.0657013,-3.104653
1.3241,1.900746,13.97747,0.0,-3.09072,0.0,1.0,0.0,0.0,1.0,24.0,16.0,3.0,0.0,2e-07,1.666667e-08,5.961974e-10,335.4594,-1.8533,-3.1774,0,0.561382,-5.399269,0.561382,-5.399269
1.3523,1.536784,17.28781,0.0,-2.743994,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.05784423,34.57562,-1.3917,-2.744,0,0.0,-5.960651,0.0,-5.960651
0.0,2.400922,11.06559,0.0,0.2670458,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.3e-06,1.3e-06,5.874063e-08,22.13119,0.0,0.0,0,0.119884,-5.840766,0.119884,-4.826805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.6429,1.7197594999999999,15.794975,0.0,-0.1730855,0.0,1.0,0.5,0.0,1.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0551436,71.95636999999999,-1.3441,-2.6299,0,0.005234995,-5.955416,0.005234995,-5.955416
0.0,4.248659,21.00234,0.0,1.480127,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0886987,0.0886987,0.0004223278,210.0234,0.0,0.0,0,2.196456,-5.181411,-0.780111,-4.769211
0.6429,1.7197594999999999,15.794975,0.0,-0.1730855,0.0,1.0,0.5,0.0,1.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0551436,71.95636999999999,-1.3441,-2.6299,0,0.005234995,-5.955416,0.005234995,-5.955416
0.0,2.250871,15.2639,0.0,-1.357791,0.0,1.0,1.0,0.0,4.0,96.0,80.0,4.0,0.0,78.5105,19.62763,0.05357856,1465.334,0.0,0.0,0,0.9487343,-4.877399,-0.2087284,-4.304899
0.0,5.328861,20.79631,0.0,1.668494,0.0,1.0,1.0,0.0,4.0,10.0,7.0,2.0,0.0,1.159969,1.159969,0.005577763,207.9631,0.0,0.0,0,2.228488,-5.117678,-0.897456,-4.705478
1.6288,1.435252,18.51078,0.0,-2.025801,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.05402257,37.02156,-2.0257,-3.6545,0,0.0,0.0,0.0,0.0
0.0,4.694803,20.561,0.0,2.058166,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.2729607,0.2729607,0.001327565,205.61,0.0,0.0,0,2.077801,-5.414526,-0.9955633,-5.002326
0.0,5.469869,20.2017,0.0,1.389351,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0023648,0.0023648,1.170595e-05,202.017,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,4.2281189999999995,13.56818,0.0,0.37450534999999996,0.0,0.5,1.0,0.0,3.0,5.0,0.5,0.5,0.0,0.36248895,0.36248895,0.005578985295,67.84090499999999,0.0,0.0,0,3.061025,-3.7009135,1.3081795,-3.2887135
0.0,3.256335,15.80548,0.0,-1.57264,0.0,1.0,1.0,0.0,2.0,11.0,4.0,10.0,1.0,3.375255,3.375255,0.01941361,173.8603,0.0,0.0,0,0.4562689,-10.36118,-0.5249699,-6.180308
