band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,target,cbm,vbm
0.0,2.371398,8.715089,0.0,5.545698,0.4114628,-6.166596,0.3173322,0.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,0.001378,0.001378,1.216281e-05,-6.127903,113.2962,1,0.0,0.0
0.0,5.05809,14.82639,0.0,2.898831,0.4928737,-15.11904,-3.417212,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0001184,5.92e-05,7.985759e-07,-8.621211,148.2639,1,0.0,0.0
0.0,6.799875,13.86339,0.0,0.4644731,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,32.0,4.0,5.0,0.0,4.000931,1.000233,0.009018651,0.0,443.6285,1,0.4643,0.5826
0.0,7.786936,15.60322,0.0,2.529397,0.4803517,-19.49793,-3.430966,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0001383,6.915e-05,8.863555e-07,-7.913551,156.0322,1,0.0,0.0
0.0,7.827876,15.37946,0.0,2.692667,0.4376472,-24.25217,-3.31698,0.0,1.0,1.0,0.0,2.0,10.0,4.0,1.0,1.0,27.92519,13.9626,0.1815746,-11.64479,153.7946,1,0.0,0.0
0.0,7.126677,16.2505,0.0,2.195962,0.4492388,-18.77869,-3.309131,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0001632,8.16e-05,1.004277e-06,-7.856725,162.505,1,0.0,0.0
0.0,3.314932,15.98995,0.0,-0.2394277,0.5703671,-6.462297,-2.115218,0.0,0.0,1.0,0.0,3.0,72.0,0.0,0.0,0.0,0.2112983,0.02641229,0.0001835339,-6.004297,1151.276,1,0.0,0.0
4.5285,3.6164,9.196285,0.0,5.321131,0.3914886,-9.552685,-2.654329,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0007363,0.00036815,1.334416e-05,-7.524775,55.17771,1,9.7381,5.2096
5.6572,1.854005,17.93817,0.0,-1.659218,0.01884809,-9.925325,-3.02697,0.0,0.0,0.0,0.0,2.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.925325,1291.548,1,3.9715,-1.6857
5.74,1.37243,24.23253,0.0,-3.204433,0.02779344,-9.91638,-3.018025,0.0,0.0,0.0,0.0,2.0,84.0,0.0,0.0,1.0,0.000149,5.321429e-06,7.319952e-08,-7.88847,2035.533,1,2.5261,-3.2139
5.4814,2.726997,12.19563,0.0,1.280134,0.02966588,-9.914507,-3.016152,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.914507,439.0426,1,6.6991,1.2177
4.3926,2.915429,11.40739,0.0,2.261891,0.1911359,-9.753037,-2.854682,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.725128,273.7774,1,6.5452,2.1526
5.6273,2.638757,12.60345,0.0,0.5056646,0.002772186,-9.941401,-3.043046,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.941401,226.8621,1,6.0736,0.4463
5.3177,2.41331,13.78084,0.0,0.3501558,0.07261927,-9.871554,-2.973199,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.871554,330.7402,1,5.6415,0.3238
0.0,5.60023,19.34643,0.0,1.49232,0.1908281,-7.202809,-2.888561,0.0,1.0,1.0,0.0,3.0,5.0,3.0,2.0,0.0,0.9999795,0.9999795,0.01033761,-6.790609,96.73216,1,0.0,0.0
4.035,2.666283,12.47334,0.0,2.152811,0.2402913,-9.703882,-2.805527,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,-7.675973,449.0401,1,6.1355,2.1005
5.5458,2.9059,11.4448,0.0,1.918348,0.01372587,-9.930447,-3.032092,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.930447,274.6752,1,7.3993,1.8535
5.719,2.634242,12.62505,0.0,0.8900259,0.0,-9.944173,-3.045818,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.944173,113.6255,1,6.5594,0.8404
0.0,4.665158,16.30113,0.0,1.41189,0.17538,-13.78627,-2.921434,0.0,1.0,1.0,0.0,3.0,20.0,12.0,2.0,1.0,3.999433,0.9998582,0.01226735,-6.929218,326.0225,1,0.0,0.0
5.6695,2.632258,12.63457,0.0,0.6608388,0.0006257044,-9.943548,-3.045192,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.943548,113.7111,1,6.271,0.6015
0.0,7.206251,20.65758,0.0,-0.0579773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0145338,0.0072669,0.0001172596,0.0,123.9455,1,0.0,0.0
0.0,5.78389,18.92357,0.0,1.402978,0.1785234,-7.238127,-2.929345,0.0,1.0,1.0,0.0,3.0,5.0,4.0,2.0,1.0,0.9999457,0.9999457,0.01056826,-6.825927,94.61784,1,0.0,0.0
5.2102,2.151745,15.45603,0.0,-0.222518,0.1366106,-9.807563,-2.909207,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0004548,5.685e-05,1.226059e-06,-7.779653,370.9447,1,4.9162,-0.294
6.8003,1.246979,20.86651,0.0,-5.683219,0.2230052,-5.850443,-3.329652,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.542443,187.7986,1,0.9382,-5.8621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4.8029,2.117191,15.70829,0.0,-0.2777419,0.19927,-9.744903,-2.846548,1.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0002612,3.265e-05,6.928401e-07,-7.716994,376.999,1,4.5162,-0.2867
