band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,target,homogeneous_poisson,universal_anisotropy
0.0,13.13146,22.76472,0.0,11.75007,0.0,-59.46296,-0.1379246,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,3e-07,3e-07,3.294571e-09,-59.46296,91.0589,1,0.0,0.0
0.0,18.18659,22.27858,0.0,13.96938,0.790888,-85.56546,0.790888,0.0,1.0,1.0,0.0,1.0,17.0,13.0,7.0,0.0,29.47773,1.733984,0.07783189,-13.47695,378.7359,1,0.0,0.0
0.0,12.36299,24.08988,0.0,10.73227,0.1994692,-58.48487,0.1994692,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0280616,0.0280616,0.0002912177,-7.336599,96.35953,1,0.0,0.0
0.0,9.781902,17.72762,0.0,6.602188,0.004510663,-7.16493,-1.04346,0.0,0.0,1.0,0.0,3.0,18.0,0.0,0.0,0.0,7e-07,1.166667e-07,2.193689e-09,-28.15025,319.0972,1,0.0,0.0
0.0,6.004979,19.40607,0.0,5.65898,0.0,-18.92423,-0.83311,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,2e-07,1e-07,1.717676e-09,-18.92423,116.4364,1,0.222,0.156
0.0,7.630319,22.6569,0.0,4.892252,0.01830348,-22.99359,-0.8267275,0.0,1.0,1.0,0.0,2.0,36.0,20.0,3.0,0.0,4.968417,1.242104,0.006091371,-22.99359,815.6485,1,0.0,0.0
0.0,7.399138,23.06179,0.0,4.92937,0.01635192,-22.49667,-0.8295556,0.0,1.0,1.0,0.0,2.0,36.0,16.0,5.0,0.0,0.0126232,0.0031558,1.520456e-05,-22.49667,830.2244,1,0.0,0.0
0.0,7.856387,22.27839,0.0,4.925761,0.02361537,-23.56202,-0.8151093,0.0,0.0,1.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0656082,0.01640205,8.180349e-05,-23.56202,802.022,1,0.277,0.364
0.0,13.49039,14.2746,0.0,10.31728,0.0,-9.917878,-0.04606472,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0232987,0.01164935,0.0002720298,-9.917878,85.6476,1,0.411,-1.294
0.0,11.22818,17.55118,0.0,5.658485,0.0,-6.857634,-0.9753242,0.0,0.0,1.0,1.0,3.0,18.0,0.0,0.0,0.0,1.4e-06,2.333333e-07,4.431485e-09,-29.65612,315.9212,1,0.0,0.0
0.0,5.670814,18.49535,0.0,6.067984,7.687833e-05,-17.49345,-0.9552297,0.0,0.0,1.0,0.0,2.0,36.0,0.0,0.0,0.0,1.7e-06,4.25e-07,2.553194e-09,-17.49345,665.8327,1,0.0,0.0
0.0,7.743533,22.60307,0.0,4.791156,0.02401393,-23.56163,-0.8147108,0.0,0.0,1.0,0.0,2.0,36.0,0.0,0.0,0.0,0.2115874,0.05289685,0.0002600278,-5.693529,813.7107,1,0.0,0.0
0.0,16.10228,25.16236,0.0,11.40019,0.2772171,-86.07913,0.2772171,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.722785,5.722785,0.2274343,-13.99062,25.16236,1,0.283,0.228
0.0,13.41932,22.08678,0.0,4.812627,0.2121798,-44.93924,0.2121798,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.93924,22.08678,1,0.0,0.0
0.0,9.690591,20.92298,0.0,5.903016,0.0,-5.915227,-1.053608,0.0,0.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,6e-07,1.5e-07,2.389717e-09,-30.36594,251.0757,1,0.0,0.0
0.0,11.83305,16.27391,0.0,10.06208,0.0161738,-9.901704,-0.02989091,0.0,1.0,1.0,0.0,2.0,6.0,6.0,5.0,0.0,5.837995,2.918997,0.05978889,-36.49767,97.64347,1,-1.0,-4.411651e+30
0.0,15.36898,21.36406,0.0,11.64413,0.8028899,-67.31032,0.7654997,0.0,1.0,1.0,0.0,2.0,8.0,8.0,3.0,0.0,9.005923,4.502961,0.05269318,-11.738,170.9125,1,0.0,0.0
0.0,9.461403,21.23473,0.0,5.936587,0.0,-5.895319,-1.024592,0.0,0.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,5e-07,1.25e-07,1.962194e-09,-30.32745,254.8168,1,0.0,0.0
0.0,9.778864,30.58342,0.0,6.822239,0.07393114,-5.89408,0.07393114,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0047518,0.0047518,3.884295e-05,-5.89408,122.3337,1,0.268,0.906
0.0,7.528269,16.53393,0.0,5.74414,0.0,-7.619652,-0.4557337,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.82835,66.13571,1,0.374,3.166
0.0,4.489852,21.73956,0.0,5.49232,0.0,-6.347178,-0.7594424,0.0,0.0,1.0,1.0,3.0,36.0,0.0,0.0,0.0,0.0452152,0.0113038,5.777384e-05,-15.07231,782.6241,1,0.0,0.0
0.0,10.70539,16.42674,0.0,8.258385,0.0,-8.092275,-1.084956,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,4.9e-06,4.9e-06,5.965882e-08,-29.70245,82.13371,1,0.25,0.139
1.0712,9.010957,19.31214,0.0,5.739943,0.1472134,-28.77131,-1.100889,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0058234,0.0058234,0.0001005136,-7.691811,57.93643,1,0.323,0.202
0.0,13.05335,17.62617,0.0,5.570009,0.01327875,-34.42603,-0.3311788,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.42603,105.757,1,0.434,1.711
