target,band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume
1,0.0,8.366226,15.02389,0.0,2.191362,0.7936696,-20.97111,0.1652258,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.2764453,0.1382227,0.003066729,-4.997285,90.14336
1,3.6499,2.554349,14.09999,0.0,-2.755617,0.0,-4.795484,-0.4986731,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.795484,281.9998
1,2.4224,2.0881369999999997,28.19314,0.0,-1.6887715,0.0,-6.152439,0.0,0.5,0.0,0.0,0.5,1.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,-6.152439,112.77255
1,3.2404,3.488423,39.50984,0.0,0.8690788,0.06031174,-2.937369,-1.635001,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.93266,79.01968
1,0.0,8.831789,35.58949,0.0,3.177122,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,4.275144,4.275144,0.03003095,0.0,142.3579
1,1.3347,1.5769250000000001,23.223689999999998,0.0,-0.9781399,0.48951706500000003,-5.5066115,-0.6302929500000001,0.0,0.5,0.0,0.0,4.0,28.0,8.0,3.0,0.0,0.00103115,0.0002577875,2.0852235e-06,-5.1766115,650.2633
1,0.0,3.457871,14.14824,0.0,-0.8221259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,32.0,0.0,0.0,0.0,1.781632,0.8908158,0.003935188,0.0,452.7437
1,0.1087,5.14169,36.22115,0.0,2.004491,0.7905515,-2.154458,0.7905515,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0003028,0.0003028,2.089939e-06,-2.154458,144.8846
1,1.1181,1.654882,20.34711,0.0,-2.070996,0.7327309,-8.254014,-1.424385,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.454902,569.7191
1,0.0,6.295308,12.19077,0.0,6.523206,1.051259,-11.93471,-0.3324397,0.0,0.0,1.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0197477,0.004936925,5.785319e-05,-4.882534,341.3416
1,0.0,9.650897,9.63597,0.0,10.59771,0.7646615,-16.95676,0.5899424,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0010109,0.0010109,5.24545e-05,-8.576201,19.27194
1,4.0938,3.118684,16.68026,0.0,-0.8405771,0.0,-4.879227,-0.8046015,0.0,0.0,0.0,1.0,4.0,56.0,0.0,0.0,0.0,0.0002293,0.00011465,2.454783e-07,-4.388513,934.0948
