band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,target
0.48175,2.04174385,21.9974185,0.0,1.0223950000000004,4.68726,-4.441491,4.68726,0.5,0.5,0.5,0.0,1.0,2.0,1.0,0.5,0.0,3.0000006,3.0000006,0.0402451446215,-4.441491,43.994834999999995,1
2.9912,0.52823,44.03134,0.0,-6.0051,4.688205,-4.440546,4.688205,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,12.0,6.0,0.06813329,-4.440546,176.1254,1
0.0044,2.701278,16.96178,0.0,-1.20107,0.2184994,-7.695323,0.1646292,0.0,1.0,0.0,0.0,3.0,48.0,4.0,9.0,0.0,8.791549,4.395774,0.01079824,-3.829716,814.1652,1
0.0,21.74541,14.51829,0.0,9.646653,0.0,-52.48224,-0.3707774,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1e-07,5e-08,8.609829e-10,-52.48224,116.1463,1
7.5517,0.04184964,39.99374,0.0,-6.591373,2.330944,-1.124168,2.330944,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.02500391,-1.124168,39.99374,1
0.0,20.94043,15.24691,0.0,8.08176,0.01169781,-51.70817,-0.2504301,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.1e-06,2.1e-06,3.443321e-08,-51.70817,60.98763,1
0.0,10.07563,29.64905,0.0,3.552068,0.3912444,-4.463772,-0.3104159,0.0,0.0,1.0,0.0,3.0,16.0,0.0,0.0,1.0,0.0286238,0.0143119,6.033878e-05,-4.463772,474.3848,1
0.0,9.690357,30.31815,0.0,3.618864,0.3729901,-4.502077,-0.3170604,0.0,0.0,1.0,0.0,3.0,16.0,0.0,0.0,1.0,0.0087369,0.00436845,1.801087e-05,-4.502077,485.0904,1
0.0,2.851483,34.17965,0.0,-0.9174028,0.6202391,-11.36148,0.6202391,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.347296,0.6736482,0.01970904,-5.159898,68.3593,1
7.4848,0.03997629,41.86791,0.0,-6.662299,2.330814,-1.124298,2.330814,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.02388464,-1.124298,83.73582,1
