band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
3.4252,2.712588,13.20573,0.0,-1.789977,0.0,-6.638065,-0.9445449,1.0,0.0,0.0,1.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.25618,897.9894,1.7097,-1.7155,1
2.9329,3.503015,37.18833,0.0,-2.682379,0.0009764702,-14.08233,-0.7868355,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.08233,743.7666,0.2012,-2.7317,1
2.9647,3.595383,36.23294,0.0,-2.63283,0.0,-14.0833,-0.787812,1.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0833,1449.317,0.2275,-2.7372,1
3.6374,2.271226,20.08156,0.0,-1.179372,0.0,-4.302258,-1.095032,1.0,0.0,0.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0048625,0.00243125,1.210688e-05,-4.020558,401.6313,2.3808,-1.2566,1
1.8564,3.782348,21.88267,0.0,0.9540784,0.0,-3.848452,-0.5560718,0.0,0.0,0.0,1.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4581,700.2454,2.7765,0.9201,1
4.486,2.435929,27.57827,0.0,-2.860662,0.02264184,-8.60794,-0.3047,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0006689,0.000167225,3.031825e-06,-2.743747,220.6262,1.5442,-2.9418,1
4.0533,2.926451,25.78281,0.0,-1.533372,0.0,-8.362839,-1.291012,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.362839,154.6969,2.4682,-1.5851,1
2.1932,2.923455,20.68868,0.0,-1.361719,0.0,-4.095551,-0.9270947,1.0,0.0,0.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0065098,0.0032549,1.573275e-05,-3.813851,413.7737,0.9137,-1.2795,1
3.3559,3.718368,34.54667,0.0,-2.399555,0.0,-13.74565,-1.021431,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.74565,552.7468,0.9064,-2.4495,1
3.2078,2.435894,31.08187,0.0,-2.527442,0.001268497,-9.169256,-0.9114883,0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,2.06e-05,5.15e-06,1.506286e-08,-3.448571,1367.602,0.6344,-2.5734,1
0.0,7.446318,15.47687,0.0,2.361315,0.157375,-5.853732,-0.9952594,0.0,1.0,1.0,0.0,3.0,14.0,3.0,1.0,1.0,1.621315,0.8106575,0.007482665,-5.46116,216.6762,2.3539,2.3722,1
1.5362,10.34647,12.14842,0.0,2.252782,0.05597976,-21.7088,-0.5724641,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.7088,72.89053,3.697,2.1608,1
1.2545,2.410014,12.53142,0.0,-1.221969,0.0,-6.584007,-0.8814484,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.409439,250.6284,-0.0501,-1.3046,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1539,2.130951,14.1725,0.0,-0.3196954,0.002019836,-6.581987,-0.8794285,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0007372,0.0007372,2.600812e-06,-6.101087,283.4499,-0.3197,-1.4736,1
1.2004,5.275376,22.72164,0.0,1.321169,0.004020032,-3.325369,-0.947541,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45208,90.88656,2.5092,1.3088,1
1.1663,5.274845,22.72392,0.0,1.321407,0.0,-3.329389,-0.951561,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4561,45.44785,2.4509,1.2846,1
0.7236,5.428394,25.67561,0.0,1.000447,0.0129957,-3.184482,-0.8815879,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.19167,102.7024,1.6283,0.9047,1
1.6099,10.63376,11.82021,0.0,2.474808,0.05577673,-21.70901,-0.5726671,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.70901,35.46063,3.7877,2.1778,1
4.203,2.050733,35.6447,0.0,-2.745077,0.00148184,-8.693776,-1.218753,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0002863,0.00014315,1.004006e-06,-3.249321,285.1576,1.3674,-2.8356,1
0.5724,5.48014,28.9937,0.0,0.5297831,0.0,-3.065567,-0.8376062,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.95864,115.9748,1.0475,0.4751,1
0.5096,5.489907,28.94211,0.0,0.4845965,0.0005536825,-3.065013,-0.8370525,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.95809,57.88422,0.9678,0.4582,1
1.6838,4.905813,14.40636,0.0,-0.08181014,0.0,-5.351391,-1.307228,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.7031,172.8764,1.5844,-0.0994,1
3.3381,2.827845,15.79218,0.0,-1.804002,0.0,-6.323844,-0.9246485,0.0,0.0,0.0,1.0,4.0,36.0,0.0,0.0,0.0,5.7e-05,2.85e-05,1.002606e-07,-5.865844,568.5186,1.61,-1.7281,1
0.0,7.498739,13.6346,0.0,2.258298,0.03315611,-5.105265,-0.6234287,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,3e-07,3e-07,5.500712e-09,-14.49004,54.5384,0.0,0.0,1
0.3047,10.98985,11.28181,0.0,4.947143,0.0,-6.02277,-1.104097,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.77451,112.8181,5.0834,4.7787,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.7046,1.988239,12.80764,0.0,-2.074035,0.001535559,-6.762217,-0.6812819,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.161728,153.6917,0.543,-2.1616,1
1.9626,2.394341,17.1859,0.0,-0.4871122,0.4942367,-6.15943,-0.7817998,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0002372,0.0001186,7.667786e-07,-5.794764,309.3461,1.5118,-0.4508,1
0.0,8.366226,15.02389,0.0,2.191362,0.7936696,-20.97111,0.1652258,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.2764453,0.1382227,0.003066729,-4.997285,90.14336,0.0,0.0,1
0.0,2.768972,19.09925,0.0,-2.314934,0.2854175,-7.827257,-0.2378908,0.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,1.004027,1.004027,0.01752298,-4.615688,57.29776,0.0,0.0,1
1.94,4.800589,14.72214,0.0,-0.4423961,0.001484805,-5.349906,-1.305743,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.70161,353.3313,1.4571,-0.4829,1
3.9778,2.962938,25.46531,0.0,-1.701545,0.001241177,-8.361598,-1.289771,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.361598,916.7512,2.2526,-1.7252,1
4.1775,2.384241,30.65872,0.0,-2.694234,0.0,-8.695258,-1.220235,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,3.4e-06,1.7e-06,1.386229e-08,-8.695258,245.2697,1.4342,-2.7433,1
2.943,2.041412,15.85498,0.0,-1.332678,0.0,-5.527738,-0.5190167,0.0,0.0,0.0,1.0,3.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.683223,317.0995,1.5549,-1.3881,1
0.0,2.384927,74.17572,0.0,-1.301663,0.6003762,-2.510268,-0.4483481,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.9999999,0.9999999,0.006740749,-2.299268,148.3514,0.0,0.0,1
2.1521,2.087333,13.67775,0.0,-0.5886401,0.4481454,-6.689159,-0.7720266,0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,0.0,0.0051898,0.00129745,8.623492e-06,-6.314431,601.8211,1.5344,-0.6177,1
4.04,2.946731,25.60537,0.0,-1.742691,0.0006679683,-8.362171,-1.290344,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,1e-07,2.5e-08,3.254526e-10,-8.362171,307.2644,2.2373,-1.8027,1
3.6689,2.246679,12.86425,0.0,-2.473142,0.0,-7.14697,-1.224866,0.0,0.0,0.0,1.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.856172,874.7689,1.2831,-2.3858,1
0.2137,11.14562,11.8244,0.0,4.588677,0.0,-5.962135,-1.073436,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.87605,118.244,4.7161,4.5024,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.1635,2.051899,13.91395,0.0,-0.6965218,0.4424299,-6.694874,-0.7777422,0.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,0.0,0.0020036,0.0005009,3.272713e-06,-6.320147,612.2139,1.4215,-0.742,1
1.9626,3.409202,13.02232,0.0,0.05368258,0.241842,-6.268341,-0.3099875,1.0,0.0,0.0,0.0,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.924841,833.4287,1.8913,-0.0713,1
4.1127,3.155624,36.59321,0.0,-2.572565,5.669625e-05,-13.281,-1.005155,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,3e-07,7.5e-08,4.099121e-10,-13.281,731.8641,1.4352,-2.6775,1
4.1057,3.250516,35.52494,0.0,-2.643258,0.0,-13.28106,-1.005212,1.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.28106,1420.998,1.4526,-2.6531,1
1.8173,3.072597,24.77723,0.0,1.150153,0.0,-8.841747,-1.025193,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.841747,297.3268,2.8219,1.0046,1
4.1525,2.265639,31.43536,0.0,-2.955661,0.0,-8.700379,-1.004032,0.0,0.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.700379,628.7072,1.0852,-3.0673,1
3.5506,4.708623,34.89693,0.0,-1.143342,0.0,-20.64028,-1.102358,0.0,0.0,0.0,1.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.64028,1675.053,2.3828,-1.1678,1
1.7229,4.084422,28.13433,0.0,-0.05504789,0.06772351,-3.242834,-0.9655106,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,1.0,0.0045357,0.00226785,7.327994e-06,-2.948289,618.9552,1.6117,-0.1112,1
3.592,2.09714,11.57894,0.0,1.525207,0.0,-6.857425,-1.371897,1.0,0.0,0.0,1.0,3.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.407322,1007.368,1.5252,-2.0668,1
0.5647,2.609848,13.25934,0.0,0.07466707,0.0,-6.409404,-0.7994764,1.0,1.0,0.0,1.0,3.0,108.0,12.0,2.0,0.0,0.1302006,0.01085005,9.092166e-05,-5.951404,1432.009,0.3663,-0.1984,1
3.4581,3.596364,12.1291,0.0,-0.7325536,0.0,-6.250848,-0.9897201,0.0,0.0,0.0,1.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.80232,873.2952,2.6649,-0.7932,1
