band_gap,density,density_atomic,deprecated,efermi,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,volume,cbm,vbm,target,energy_above_hull,energy_per_atom,formation_energy_per_atom,uncorrected_energy_per_atom
0.6848,5.785725,14.76288,0.0,5.726514,1.0,1.0,0.0,1.0,4.0,42.0,10.0,2.0,0.0,70.00004,35.00002,0.1128959,620.0408,6.4269,5.7421,0,0.0,-9.388286,-3.247206,-8.966477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,5.640929,17.16078,0.0,0.8390723,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,1.894213,1.894213,0.02207608,85.80388,0.0,0.0,0,0.3331177,-4.464268,-0.7923416,-4.052068
0.0,7.203328,15.67569,0.0,3.271339,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0011998,0.0011998,1.530778e-05,78.37846,0.0,0.0,0,0.240667,-18.68127,-1.439886,-4.993627
0.0,5.15305,9.022282,0.0,5.186514,0.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.998837,1.998837,0.07384817,27.06685,0.0,0.0,0,0.192745,-8.371279,-1.852087,-7.246946
0.0,7.272397,15.05239,0.0,4.016757,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,1.0,0.004444,0.004444,3.280394e-05,135.4715,0.0,0.0,0,0.556877,-6.164063,-2.139882,-5.782397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.7396,4.146372,8.020853,0.0,9.178258,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,3.96e-05,3.96e-05,1.64571e-06,24.06256,10.8331,9.0935,0,1.272296,-8.671877,-1.773522,-6.643968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3.0611,6.377141,12.67228,0.0,1.973236,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0024092,0.0006023,2.376446e-06,1013.783,4.9782,1.9171,0,0.0,-7.346556,-2.902952,-6.934356
1.781,4.236222,10.43542,0.0,3.296451,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,125.2251,4.9826,3.2016,0,0.009526375,-11.59885,-3.312493,-11.59885
0.8957,2.749515,10.32862,0.0,0.8958087,0.0,1.0,0.0,1.0,3.0,16.0,2.0,1.0,1.0,2.0,1.0,0.0121023,165.2579,1.9035,1.0078,0,0.0,-6.576617,-2.178008,-7.995901
1.2957,5.782949,13.04202,0.0,4.384653,1.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,0.0001722,8.61e-05,9.431053e-07,182.5883,5.5486,4.2529,0,0.02141514,-6.119673,-2.268548,-5.727102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,5.469869,20.2017,0.0,1.389351,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0023648,0.0023648,1.170595e-05,202.017,0.0,0.0,0,0.0,0.0,0.0,0.0
5.0397,2.821046,13.5371,0.0,0.870334,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,243.6678,5.8485,0.8088,0,0.07333679,-6.932105,-0.8090969,-6.932105
1.0232,6.138797,12.24608,0.0,2.453998,1.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,0.0002349,0.00011745,1.370118e-06,171.4451,3.4089,2.3857,0,0.1344579,-12.34501,-1.941243,-5.564979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.2218,5.764,13.0849,0.0,4.390622,1.0,0.0,0.0,0.0,3.0,70.0,0.0,0.0,1.0,7.7e-06,7.7e-07,8.406639e-09,915.9428,5.5173,4.2955,0,0.02407936,-6.117009,-2.265884,-5.724437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,6.828056,13.09619,0.0,4.564193,0.0,1.0,1.0,0.0,3.0,22.0,4.0,1.0,0.0,8.0,4.0,0.02776658,288.1162,0.0,0.0,0,0.04601481,-8.84465,-2.854337,-16.74906
3.4257,2.816648,11.88062,0.0,1.595469,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,95.04495,4.8933,1.4676,0,0.1383559,-7.925865,-2.860888,-7.925865
0.0,4.584546,17.81151,0.0,-0.7765476,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,2.97742,2.97742,0.03343255,89.05754,0.0,0.0,0,0.4030036,-4.075699,-0.7162315,-3.663499
0.1155,5.890548,19.39609,0.0,5.722498,0.0,1.0,0.0,1.0,3.0,6.0,2.0,1.0,0.0,14.0,7.0,0.1202991,116.3766,5.7621,5.6466,0,0.0,-19.39467,-3.462347,-19.39467
6.3098,1.744821,13.96122,0.0,-3.624845,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76733,2.6343,-3.6755,0,0.005399367,-8.138959,-1.761228,-8.59054
0.0,6.522673,11.16802,0.0,1.942171,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0491322,0.0245661,0.0004399366,111.6802,0.0,0.0,0,0.06652545,-5.71408,-1.124036,-4.97428
3.4114,2.824281,11.84851,0.0,1.645741,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,142.1821,4.9179,1.5065,0,0.1320806,-7.93214,-2.867163,-7.93214
0.0,4.410042,10.5758,0.0,6.095845,0.0,0.0,1.0,0.0,2.0,29.0,0.0,0.0,1.0,6e-07,6e-07,1.95632e-09,306.6983,0.0,0.0,0,0.02261867,-11.80293,-3.195787,-11.80293
3.1576,6.836212,12.04422,0.0,2.022925,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5373,5.0339,1.8763,0,0.0,-13.69836,-2.801338,-13.69836
0.0,4.257295,10.54312,0.0,5.474704,0.0,1.0,1.0,0.0,2.0,52.0,9.0,10.0,0.0,4.156338,2.078169,0.007581204,548.2425,0.0,0.0,0,0.002355477,-11.67127,-3.295463,-11.67127
2.9042,6.801126,12.35869,0.0,5.354523,1.0,1.0,0.0,1.0,3.0,80.0,12.0,1.0,0.0,84.00058,21.00015,0.08496108,988.6949,5.3539,2.4497,0,0.0,-8.770049,-2.930248,-8.357849
0.0,4.459327,10.52187,0.0,6.277876,0.0,0.0,1.0,0.0,2.0,39.0,0.0,0.0,1.0,1.96e-05,6.533333e-06,4.776375e-08,410.353,6.1693,6.3318,0,0.0157208,-11.83258,-3.188422,-11.83258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.4588,6.530132,13.25793,0.0,5.117971,1.0,1.0,0.0,1.0,3.0,22.0,6.0,1.0,0.0,42.0,21.0,0.1439961,291.6745,5.4681,5.0093,0,0.0,-9.903199,-3.181681,-18.16389
1.9291,6.064903,10.93461,0.0,2.55984,1.0,0.0,0.0,0.0,3.0,64.0,0.0,0.0,1.0,0.000366,0.000183,5.229954e-07,699.815,4.4767,2.5476,0,0.01517357,-6.468658,-2.332747,-6.060751
2.1809,6.885496,22.30266,0.0,0.5201895,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0015445,0.0002574167,2.885492e-06,535.2639,2.6199,0.439,0,0.07409322,-4.917988,-1.884694,-4.574488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,4.260392,10.55623,0.0,5.5062,0.0,1.0,1.0,0.0,2.0,46.0,8.0,8.0,0.0,4.137017,2.068509,0.008519629,485.5866,0.0,0.0,0,0.001585189,-11.68055,-3.293077,-11.68055
0.0,4.479745,10.511,0.0,6.398301,0.0,0.0,1.0,0.0,2.0,49.0,0.0,0.0,1.0,0.0103025,0.0103025,2.000333e-05,515.0392,0.0,0.0,0,0.01427882,-11.84748,-3.181423,-11.84748
0.0,4.387215,11.02333,0.0,4.989843,0.0,0.0,1.0,0.0,3.0,18.0,0.0,0.0,1.0,0.8320642,0.8320642,0.004193449,198.42,0.0,0.0,0,0.03836929,-9.424867,-3.368982,-8.966867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
0.0,4.268805,10.56238,0.0,5.598309,0.0,1.0,1.0,0.0,2.0,40.0,12.0,8.0,0.0,4.08959,2.044795,0.009679616,422.495,5.5878,5.6141,0,0.0008836375,-11.69231,-3.289675,-11.69231
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1.8584,5.897675,10.8073,0.0,2.772626,1.0,0.0,0.0,0.0,3.0,64.0,0.0,0.0,1.0,0.0003888,0.0001944,5.6212e-07,691.6673,4.5442,2.6858,0,0.01973724,-10.45931,-2.155829,-6.055094
1.1086,4.54484,15.67978,0.0,4.254429,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,156.7978,5.2825,4.1739,0,0.009588677,-13.66314,-2.549958,-13.66314
0.0,6.358607,12.14714,0.0,2.498728,0.0,1.0,1.0,0.0,3.0,22.0,4.0,1.0,0.0,0.0001174,5.87e-05,4.393103e-07,267.2371,0.0,0.0,0,0.07029339,-9.863991,-3.406441,-16.45747
0.0,4.280497,10.56988,0.0,5.674306,0.0,1.0,1.0,1.0,2.0,34.0,12.0,6.0,0.0,4.075427,2.037714,0.01134029,359.376,0.0,0.0,0,0.0,-11.70817,-3.285007,-11.70817
1.3938,6.549772,13.65261,0.0,3.956964,0.0,1.0,0.0,1.0,3.0,22.0,4.0,1.0,1.0,7.999806,3.999903,0.02663428,300.3575,5.3508,3.957,0,0.0,-8.890665,-2.900352,-7.871301
3.734,3.321848,9.381792,0.0,3.298903,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5815,7.0076,3.2736,0,0.09430626,-7.268724,-1.905189,-7.268724
3.3529,5.770015,11.61691,0.0,2.043943,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,929.3531,5.3192,1.9663,0,0.0,-7.654666,-2.94992,-12.3226
3.3047,7.366486,11.5877,0.0,2.00338,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0163,5.2409,1.9362,0,0.0,-14.08504,-2.850687,-14.08504
0.0,4.694803,20.561,0.0,2.058166,0.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.2729607,0.2729607,0.001327565,205.61,0.0,0.0,0,2.077801,-5.414526,-0.9955633,-5.002326
2.8114,6.685316,14.24078,0.0,4.543026,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,9.27e-05,2.3175e-05,2.034211e-07,455.705,7.2967,4.4853,0,0.01976081,-16.92368,-3.360896,-7.865368
1.7902,4.411457,10.90978,0.0,3.633008,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,1.0,0.0001697,0.0001697,5.184952e-07,327.2933,5.2873,3.4971,0,0.04407634,-11.81449,-3.13452,-8.661087
2.4025,6.419639,9.69707,0.0,2.624047,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9707,4.9844,2.5819,0,0.01143189,-10.23787,-2.084371,-10.23787
3.2791,7.230375,11.6827,0.0,2.018124,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,934.6157,5.2366,1.9575,0,0.0,-13.96722,-2.846175,-13.96722
0.0,4.329452,10.58109,0.0,5.959498,0.0,1.0,1.0,1.0,2.0,44.0,4.0,4.0,0.0,3.835708,0.958927,0.008238772,465.5679,0.0,0.0,0,0.0,-11.75832,-3.260544,-11.75832
2.6279,6.662529,14.14439,0.0,4.942274,0.0,0.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,0.0030414,0.00076035,6.719537e-06,452.6204,7.5259,4.898,0,0.01860767,-16.65742,-3.355667,-7.864441
3.7274,4.382018,14.76969,0.0,1.453382,0.0,0.0,0.0,1.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,384.012,5.1315,1.4041,0,0.0,-8.225762,-3.440979,-13.36723
0.0,4.830914,12.36733,0.0,7.615679,0.0,1.0,1.0,0.0,4.0,35.0,3.0,4.0,0.0,2.050469,2.050469,0.004737064,432.8566,0.0,0.0,0,0.01266526,-8.963881,-3.538951,-8.532053
5.0806,4.237268,18.06406,0.0,-0.7621649,0.0,0.0,0.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0003649,9.1225e-05,4.590985e-07,794.8185,4.29,-0.7906,0,0.0,-7.902483,-3.270427,-7.478574
2.5997,2.630031,15.78275,0.0,2.256395,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0002411,0.00012055,1.091155e-06,220.9585,4.7246,2.1249,0,0.1902066,-7.113747,-0.944351,-4.485636
0.0,5.555595,14.97082,0.0,3.233865,0.0,1.0,1.0,0.0,3.0,5.0,2.0,1.0,1.0,0.9651919,0.9651919,0.01289431,74.8541,0.0,0.0,0,0.1941839,-5.974557,-2.112878,-5.562357
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2.3585,5.069252,10.65769,0.0,2.343538,1.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,2.6e-06,1.3e-06,1.742539e-08,149.2076,4.6147,2.2562,0,0.02174152,-6.436826,-2.508867,-6.044255
2.3544,7.667272,11.53813,0.0,2.071814,0.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0010626,0.00026565,1.151184e-06,923.05,4.3026,1.9482,0,0.0,-7.394214,-2.987578,-6.982014
0.0,6.29931,17.81185,0.0,0.8361676,0.0,1.0,1.0,0.0,3.0,5.0,3.0,1.0,1.0,1.998785,1.998785,0.02244331,89.05927,0.0,0.0,0,0.3222652,-4.426606,-0.7848466,-4.014406
2.7765,3.957959,28.72875,0.0,2.098887,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,919.3199,4.7674,1.9909,0,0.001968357,-14.91518,-1.749761,-14.91518
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5.0399,5.098775,13.51994,0.0,1.836602,0.0,0.0,0.0,0.0,3.0,44.0,0.0,0.0,0.0,8e-07,2e-07,1.344815e-09,594.8773,6.809,1.7691,0,0.003272966,-14.21202,-3.47492,-8.170591
0.0,4.296742,10.58167,0.0,5.774623,0.0,1.0,1.0,1.0,2.0,28.0,10.0,6.0,0.0,4.05741,2.028705,0.0136942,296.2867,0.0,0.0,0,0.0,-11.72955,-3.277071,-11.72955
3.0262,5.785694,13.61823,0.0,3.881677,0.0,0.0,0.0,1.0,5.0,84.0,0.0,0.0,1.0,0.0006825,0.00034125,5.966265e-07,1143.932,6.7295,3.7033,0,0.0,-8.377089,-3.532043,-7.960566
2.5404,5.961838,14.50967,0.0,4.162475,0.0,0.0,0.0,0.0,5.0,42.0,0.0,0.0,1.0,0.0049148,0.0024574,8.0649e-06,609.4062,6.634,4.0936,0,0.05020098,-8.256383,-3.494843,-7.841336
3.3298,7.590031,11.40259,0.0,1.989585,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,912.2075,5.2525,1.9227,0,0.0,-14.38409,-2.85819,-14.38409
3.5604,5.04369,11.34813,0.0,-1.677824,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,136.1776,1.8053,-1.7551,0,0.002365271,-7.613369,-2.560731,-7.613369
2.6551,2.4975,10.27557,0.0,0.3871769,1.0,1.0,0.0,0.0,3.0,80.0,8.0,1.0,1.0,40.00102,5.000128,0.04866035,822.0454,3.175,0.5199,0,0.08809132,-5.734582,-1.952213,-5.234182
2.2577,5.097657,10.5983,0.0,4.736739,0.0,0.0,0.0,0.0,3.0,56.0,0.0,0.0,1.0,0.0002855,3.56875e-05,4.810409e-07,593.5047,4.7409,2.4832,0,0.008389522,-6.450178,-2.522219,-6.057607
5.3023,7.05913,10.99837,0.0,1.456668,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9837,6.6903,1.388,0,0.0,-8.778144,-3.56657,-16.09817
2.4173,5.109239,10.57427,0.0,2.412577,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,1.0,0.0020336,0.0003389333,4.578948e-06,444.1195,4.8097,2.3924,0,0.003970401,-6.454597,-2.526638,-6.062026
2.9771,5.112436,10.56766,0.0,2.677415,0.0,0.0,0.0,0.0,3.0,84.0,0.0,0.0,1.0,7.9e-06,6.583333e-07,8.899568e-09,887.6835,5.7608,2.7837,0,0.005717596,-6.45285,-2.52489,-6.060279
5.7447,2.557131,11.51469,0.0,-0.2745027,0.0,0.0,0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,276.3525,5.3125,-0.4322,0,0.0,-4.9329,-1.005147,-6.031296
2.869,6.09426,13.04239,0.0,3.789429,1.0,0.0,0.0,1.0,3.0,80.0,0.0,0.0,1.0,0.0004195,0.000104875,4.020544e-07,1043.391,6.6543,3.7853,0,0.0,-7.389292,-2.920509,-6.977092
2.0839,4.260614,10.37568,0.0,3.128589,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,373.5244,5.1808,3.0969,0,0.01224689,-11.59613,-3.309773,-11.59613
0.0,4.513559,11.17505,0.0,5.019812,0.0,0.0,1.0,0.0,3.0,24.0,0.0,0.0,1.0,0.6823782,0.3411891,0.002544278,268.2011,0.0,0.0,0,0.03998515,-9.435606,-3.318448,-8.977606
0.0,6.915015,11.91166,0.0,2.01121,0.0,1.0,1.0,0.0,3.0,10.0,6.0,2.0,1.0,1.998792,0.9993962,0.01678014,119.1166,0.0,0.0,0,0.0,0.0,0.0,0.0
2.4349,5.330265,10.1358,0.0,2.549281,0.0,0.0,0.0,1.0,3.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,141.9012,4.8729,2.438,0,0.0,-6.458568,-2.530608,-9.673743
2.6343,4.442131,14.65823,0.0,2.39015,0.0,1.0,0.0,1.0,4.0,26.0,2.0,1.0,0.0,2.0,0.9999999,0.005247772,381.1141,4.9444,2.3101,0,0.0,-8.084069,-3.207869,-13.29897
