band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,homogeneous_poisson,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,universal_anisotropy,volume,target
0.0,0.5216169,22.09629,0.0,-0.1904463,0.2617987,-2.124908,0.2617987,1.749,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.91e-05,4.775e-06,2.160996e-07,-1.647124,6.42,88.38518,1
0.0,19.19484,15.90393,0.0,6.503475,0.4714278,-50.89637,0.4714278,0.891,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3e-07,3e-07,1.886326e-08,-12.4867,0.0,15.90393,1
0.0,20.87342,14.81329,0.0,7.099294,0.003587022,-52.40703,0.003587022,0.3,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.4e-06,2.2e-06,1.485153e-07,-52.40703,0.087,29.62658,1
0.0,20.87684,14.81086,0.0,7.203138,0.01105836,-52.39956,0.01105836,0.286,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,4.84e-05,1.613333e-05,1.089291e-06,-52.39956,0.127,44.43258,1
0.0,20.79927,14.8661,0.0,7.660028,0.06841919,-52.3422,0.06841919,0.272,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.4e-05,2.4e-05,1.614411e-06,-52.3422,0.295,14.8661,1
0.0,21.27258,14.61384,0.0,7.597852,0.0,-52.61671,-0.06244478,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-52.61671,0.0,116.9107,1
0.0,17.35235,13.6517,0.0,7.445045,1.40115,-10.26214,1.381108,0.426,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0001519,0.0001519,2.781705e-06,-10.26214,-6.871,54.60679,1
0.0,19.984,15.42341,0.0,7.484653,0.1275022,-52.02241,0.1275022,0.313,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0032856,0.0032856,5.325672e-05,-12.44543,0.408,61.69363,1
0.0,20.00182,15.40967,0.0,7.205962,0.1304241,-52.01949,0.1304241,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0002262,0.0001131,1.834887e-06,-12.4425,0.0,123.2774,1
0.0,18.57456,14.67525,0.0,7.56232,0.005151393,-45.79747,0.001660729,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,6e-07,3e-07,5.110647e-09,-45.79747,0.0,117.402,1
0.0,18.9073,14.48439,0.0,7.602563,0.0,-45.72021,-0.05611682,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-45.72021,0.0,57.93755,1
0.0,17.65663,15.38974,0.0,7.473264,0.1333854,-45.71894,0.1070195,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0008639,0.00043195,7.016848e-06,-11.92395,0.0,123.118,1
0.0,17.7133,15.34051,0.0,7.82557,0.1347123,-45.71761,0.1083465,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0067415,0.0067415,0.0001098644,-11.92263,0.0,61.36202,1
0.0,18.73478,13.67876,0.0,7.881796,0.0,-42.41231,-0.1089163,0.262,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-42.41231,0.099,109.4301,1
0.0,22.02215,14.2681,0.0,8.378035,0.0,-52.93178,-0.09020087,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,2e-07,1e-07,1.75216e-09,-52.93178,0.0,114.1448,1
0.0,19.05694,12.40446,0.0,8.08526,0.0,-41.35745,-0.2129025,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,2e-07,1e-07,2.015405e-09,-41.35745,0.0,99.23564,1
0.0,18.78889,13.64467,0.0,7.057803,0.0,-42.62142,-0.004903001,0.3,0.0,1.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,1.247499,0.6237493,0.01142844,-42.62142,0.118,109.1574,1
0.0,18.46083,14.03127,0.0,7.596149,0.06860266,-12.13851,0.0280369,0.0,0.0,0.0,1.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0013635,0.000340875,4.048993e-06,-12.13851,0.0,336.7504,1
0.0,18.82535,16.21609,0.0,6.7274,0.1268656,-51.24093,0.1268656,0.304,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,8e-07,1e-07,6.166716e-09,-51.24093,0.816,129.7287,1
0.0,6.058692,20.64478,0.0,1.559278,2.237165,-5.97806,1.985835,0.0,0.0,1.0,1.0,0.0,3.0,5.0,5.0,3.0,1.0,11.66638,11.66638,0.1130202,-5.90586,0.0,103.2239,1
0.0,13.85967,14.38351,0.0,8.024151,0.00190674,-32.57773,-0.001583923,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,1.8e-06,9e-07,1.564292e-08,-32.57773,0.0,115.0681,1
0.0,18.89826,14.49132,0.0,7.495776,0.005148134,-45.71506,-0.05096869,0.276,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,1e-07,5e-08,8.625855e-10,-45.71506,0.053,115.9305,1
0.0,15.42468,10.54212,0.0,9.015907,0.4476605,-10.76743,0.3259632,0.341,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0003188,0.0003188,1.512029e-05,-10.76743,0.623,21.08425,1
0.0,15.26968,18.82494,0.0,5.845553,0.7651992,-45.11164,0.7651992,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0168325,0.0168325,0.0002235399,-10.14862,0.0,75.29975,1
0.0,21.30041,14.63347,0.0,8.32005,0.01332998,-52.48932,-0.09152195,0.251,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,4e-07,4e-07,6.833648e-09,-52.48932,0.334,58.53389,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,10.23184,11.65955,0.0,8.747875,0.0,-20.72793,-0.3487577,0.0,0.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,1e-07,5e-08,4.288331e-10,-20.72793,0.0,233.191,1
0.0,16.51045,12.72914,0.0,7.997833,0.1368972,-11.65921,0.05576566,0.288,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.02e-05,1.02e-05,2.671037e-07,-11.65921,0.388,38.18741,1
0.0,21.74541,14.51829,0.0,9.646653,0.0,-52.48224,-0.3707774,0.266,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,1e-07,5e-08,8.609829e-10,-52.48224,0.059,116.1463,1
0.0,18.81475,14.67368,0.0,7.404491,0.0,-45.10552,-0.05744695,0.256,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-45.10552,0.074,117.3894,1
0.0,16.71974,13.00737,0.0,7.810125,0.07193477,-11.81356,-0.002955856,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,0.0,1.0,2.74e-05,1.37e-05,8.101915e-08,-11.81356,0.0,338.1916,1
0.48175,2.04174385,21.9974185,0.0,1.0223950000000004,4.68726,-4.441491,4.68726,0.352,0.5,0.5,0.5,0.0,1.0,2.0,1.0,0.5,0.0,3.0000006,3.0000006,0.0402451446215,-4.441491,0.224,43.994834999999995,1
0.0,16.53649,12.70909,0.0,7.87538,0.08328428,-11.71282,0.002152761,0.284,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,9.36e-05,3.12e-05,8.18312e-07,-11.71282,0.249,114.3818,1
0.0,16.02094,18.01298,0.0,8.603546,0.6187094,-45.86474,0.6187094,0.317,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0001822,0.0001822,2.528731e-06,-10.07709,0.805,72.05194,1
0.0,19.28411,12.32713,0.0,7.971035,0.0,-41.67912,-0.08897282,0.268,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1e-07,1e-07,2.028047e-09,-41.67912,0.105,49.30852,1
0.0,14.17153,14.18483,0.0,8.319866,0.0,-32.78825,-0.06844598,0.272,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,5e-07,2.5e-07,4.406116e-09,-32.78825,0.052,113.4786,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,16.56718,12.68555,0.0,7.990163,0.06544972,-11.73066,-0.0156818,0.286,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,1.51e-05,3.775e-06,9.919424e-08,-11.73066,0.215,152.2266,1
0.0,14.85312,13.5707,0.0,6.566475,0.3538176,-31.9472,0.3538176,0.058,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.90201,1.90201,0.07007782,-9.73564,-4.8,27.1414,1
0.0,15.81644,15.26556,0.0,6.302362,0.808284,-39.39072,0.808284,0.325,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0065229,0.0065229,0.0001068238,-8.855743,0.581,61.06223,1
0.0,17.47689,17.93495,0.0,6.776187,0.8089155,-51.63194,0.6055139,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0039989,0.0039989,7.432228e-05,-10.40781,0.0,53.80486,1
0.0,5.469897,15.10483,0.0,3.348754,2.018678,-9.392446,2.018678,0.0,0.0,1.0,1.0,0.0,2.0,5.0,5.0,3.0,0.0,5.002412,5.002412,0.06623591,-4.248205,0.0,75.52417,1
7.5517,0.04184964,39.99374,0.0,-6.591373,2.330944,-1.124168,2.330944,0.361,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.02500391,-1.124168,1.099,39.99374,1
0.0,11.41849,14.25169,0.0,8.130648,0.0,-25.96466,0.0,0.288,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,5e-07,2.5e-07,1.754178e-08,-25.96466,0.025,28.50338,1
0.0,11.42152,14.24792,0.0,8.239295,0.004149037,-25.96051,0.004149037,0.286,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,7e-07,1.75e-07,1.22825e-08,-25.96051,0.066,56.99167,1
0.0,5.049622,15.79998,0.0,2.66115,1.937313,-6.121132,1.784563,0.0,0.0,1.0,1.0,0.0,3.0,5.0,5.0,3.0,0.0,10.99039,10.99039,0.1391189,-6.048932,0.0,78.99992,1
0.0,16.01975,15.1059,0.0,6.953435,0.2753816,-9.468322,0.2753816,0.331,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0016169,0.0016169,2.67594e-05,-9.468322,0.626,60.42362,1
0.0,11.09037,13.20202,0.0,8.68958,0.0,-22.58432,-0.1153973,0.276,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,5e-07,2.5e-07,4.734124e-09,-22.58432,0.103,105.6162,1
0.0,11.35806,14.32752,0.0,8.719221,0.07344225,-25.89122,0.07344225,0.297,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.39e-05,2.39e-05,1.668119e-06,-25.89122,0.276,14.32752,1
0.0,19.16071,15.93226,0.0,7.382033,0.0,-51.36779,0.0,0.289,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.36779,0.035,15.93226,1
0.0,19.49772,15.83509,0.0,6.608655,0.0,0.0,0.0,0.403,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,2.9e-06,2.9e-06,4.57844e-08,0.0,0.8,63.34035,1
0.0,14.10543,10.04381,0.0,8.137121,0.008917876,-24.55772,-0.2273225,0.344,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0072196,0.0018049,5.990089e-05,-9.018697,3.106,120.5258,1
0.0,14.17193,11.51511,0.0,7.58576,0.202057,-10.28237,0.1346198,0.0,0.0,1.0,1.0,0.0,3.0,30.0,12.0,2.0,0.0,2.862994,0.4771657,0.008287641,-10.28237,0.0,345.4534,1
0.0,10.12662,15.73202,0.0,7.925722,0.4114672,-25.66051,0.4114672,0.509,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2e-07,2e-07,1.271293e-08,-10.43418,-12.068,15.73202,1
0.0,20.88454,14.95023,0.0,8.377952,0.0,-52.1593,-0.2957252,0.266,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1e-07,5e-08,1.672215e-09,-52.1593,0.075,59.80093,1
0.0,13.89574,10.10109,0.0,7.597064,0.0,-24.34635,-0.3635584,0.25,0.0,0.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,4e-07,1e-07,3.299974e-09,-24.34635,0.217,121.2131,1
0.0,18.57962,15.25115,0.0,7.469354,0.0,-47.89856,-0.02909335,0.0,0.0,0.0,1.0,1.0,2.0,29.0,0.0,0.0,0.0,4.29e-05,4.29e-05,9.699666e-08,-47.89856,0.0,442.2833,1
0.0,14.37608,12.88455,0.0,7.027689,0.0,-10.65461,-0.05479627,0.0,0.0,1.0,1.0,1.0,3.0,26.0,24.0,3.0,0.0,28.25002,14.12501,0.08432883,-31.06508,0.0,334.9983,1
0.0,16.09833,12.74279,0.0,7.844395,0.0,-10.46053,-0.0860309,0.0,0.0,0.0,1.0,1.0,3.0,28.0,0.0,0.0,0.0,3e-07,7.5e-08,8.408113e-10,-34.25371,0.0,356.7982,1
0.0,8.514938,10.52599,0.0,9.662944,0.2983983,-9.823171,0.2139865,0.261,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.7e-05,2.7e-05,1.282539e-06,-9.823171,0.316,21.05199,1
0.0,13.09892,12.56394,0.0,6.145893,0.7694322,-10.089,0.7493898,0.492,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.7696709,0.7696709,0.03063015,-10.089,-9.534,25.12789,1
0.0,18.77471,16.93336,0.0,8.871839,0.9921363,-52.38711,0.9921363,0.448,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0002125,0.0002125,3.137299e-06,-9.269421,0.12,67.73343,1
0.0,18.32769,11.60998,0.0,8.268161,0.0,-11.40169,-0.02672316,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,1e-07,5e-08,1.435547e-09,-38.3095,0.0,69.65985,1
0.0,16.88163,17.4345,0.0,6.595065,0.5239629,-46.30223,0.4389664,0.345,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0032785,0.0032785,4.701168e-05,-10.04865,0.521,69.73799,1
0.0,15.52516,12.17384,0.0,7.798316,0.003388264,-31.37263,-0.1733682,0.0,0.0,0.0,1.0,0.0,3.0,24.0,0.0,0.0,0.0,4e-07,1e-07,1.369056e-09,-31.37263,0.0,292.1721,1
0.0,19.64638,14.12965,0.0,8.641591,0.0,-46.3213,-0.09121244,0.237,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-46.3213,0.017,113.0372,1
0.0,14.296,12.1309,0.0,7.201009,0.03727361,-10.52617,-0.02429458,0.0,0.0,1.0,1.0,0.0,3.0,28.0,12.0,2.0,0.0,1.998948,0.499737,0.005885054,-10.52617,0.0,339.6651,1
0.0,15.92386,10.21165,0.0,9.193568,0.8989988,-10.3161,0.7773015,0.237,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.000564,0.000564,2.761553e-05,-10.3161,1.599,20.42329,1
0.0,9.822885,12.22101,0.0,8.468593,0.0,-8.477276,-0.09393868,0.0,0.0,0.0,1.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0002389,0.00011945,7.518575e-07,-18.40838,0.0,317.7464,1
0.0,12.45495,13.05577,0.0,6.334443,0.6728768,-10.54222,0.5511796,0.46,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0001859,0.0001859,7.11946e-06,-10.54222,1.632,26.11153,1
0.0,14.32888,14.11076,0.0,7.726045,0.0,-31.95401,-0.04366214,0.269,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,1.4e-06,7e-07,1.240188e-08,-31.95401,0.028,112.8861,1
0.0,9.155128,21.90248,0.0,3.249237,2.046539,-28.83623,2.046539,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,1.0,1.0,4.756876,4.756876,0.0542961,-4.928729,0.0,87.6099,1
0.0,9.104471,10.07289,0.0,8.09795,0.002455953,-15.93402,-0.3831646,0.252,0.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0003684,9.21e-05,3.047784e-06,-15.93402,0.215,120.8747,1
0.0,8.525386,10.51309,0.0,9.674754,0.2550125,-9.866557,0.1706008,0.0,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0002512,4.186667e-05,1.991168e-06,-9.866557,0.0,126.1571,1
0.0,4.189327,22.33378,0.0,1.369121,2.06271,-13.85988,1.603114,0.546,0.0,1.0,1.0,0.0,3.0,5.0,5.0,3.0,0.0,12.22803,12.22803,0.1095026,-6.816064,-8.192,111.6689,1
0.0,15.79793,12.9923,0.0,7.050514,0.0002355717,-10.82064,-0.0594973,0.0,0.0,0.0,1.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0029018,0.00072545,7.976703e-06,-10.82064,0.0,363.7844,1
0.0,15.54746,10.45887,0.0,7.939872,0.0,-11.2151,-0.1216973,0.219,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.81106,0.242,20.91774,1
0.0,9.527364,13.49654,0.0,7.364109,0.2910923,-19.36201,0.2910923,0.556,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.102704,2.102704,0.07789787,-8.721005,-7.64,26.99309,1
0.0,15.86962,16.49919,0.0,8.373453,0.8603248,-8.673133,0.8515989,0.0,0.0,1.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,1.951151,1.951151,0.02956434,-8.673133,0.0,65.99677,1
0.0,12.43635,19.9019,0.0,5.493122,1.413196,-37.84725,1.413196,0.513,0.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,1.069223,1.069223,0.01790823,-37.84725,-11.238,59.7057,1
0.0,14.08471,16.97195,0.0,5.963639,0.497157,-39.07101,0.497157,0.395,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0001446,7.23e-05,1.064993e-06,-9.621511,4.119,135.7756,1
0.0,13.8528,14.14259,0.0,6.575636,0.0,-33.27901,-0.289617,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,5e-07,5e-07,8.83855e-09,-33.27901,0.0,56.57037,1
0.0,11.12979,13.16421,0.0,7.911617,0.0,-22.78941,-0.007355645,0.272,0.0,1.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,0.9192913,0.4596457,0.008729077,-22.78941,0.128,105.3137,1
