band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,target,homogeneous_poisson,universal_anisotropy
0.0,12.87413,14.61456,0.0,10.42038,0.05489802,-34.61937,-0.2328952,0.0,1.0,1.0,0.0,3.0,12.0,6.0,1.0,0.0,0.0247485,0.01237425,0.0001411178,-8.269961,175.3748,1,0.0,0.0
1.2299,2.13595,16.87417,0.0,1.534221,0.7536935,-5.985516,0.2472553,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,0.0001168,2.92e-05,5.768183e-07,-5.865182,202.4901,1,0.0,0.0
0.0,9.853576,11.87835,0.0,4.066481,0.5564393,-22.4365,-1.154237,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,0.1301919,0.1301919,0.001826739,-9.3575,71.27013,1,0.0,0.0
0.0,14.84733,24.60316,0.0,11.01909,0.6709569,-70.37746,0.6709569,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,12.15953,12.15953,0.1235566,-10.15884,98.41263,1,0.0,0.0
0.0,6.380161,12.13741,0.0,6.945905,0.0,-7.599444,-0.4541665,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,0.9734232,0.9734232,0.02005006,-12.38584,48.54964,1,0.299,0.601
0.0,14.12049,25.82035,0.0,10.43963,0.6838114,-70.06571,0.6838114,0.0,1.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,12.49642,12.49642,0.120994,-10.16895,103.2814,1,0.0,0.0
0.0,4.026483,11.19193,0.0,-1.21048,0.1508126,-9.110287,-0.1971331,0.0,1.0,1.0,0.0,3.0,9.0,1.0,1.0,1.0,0.9554661,0.9554661,0.009485666,-3.621124,100.7274,1,0.0,0.0
0.0,13.52292,27.65743,0.0,9.24996,0.175293,-73.37223,0.175293,0.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,17.82439,17.82439,0.1611175,-11.64454,110.6297,1,0.0,0.0
0.0,10.43949,22.23958,0.0,7.945235,0.5425206,-42.29874,0.5425206,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.3002716,0.3002716,0.004500558,-9.471873,66.71875,1,0.0,0.0
0.0,13.38672,27.88687,0.0,9.263284,0.1880073,-73.06061,0.1880073,0.0,1.0,1.0,0.0,2.0,8.0,8.0,2.0,1.0,35.88212,17.94106,0.1608379,-11.6548,223.095,1,0.0,0.0
0.0,6.956591,11.31516,0.0,7.298836,0.0,-7.871144,-0.4287626,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.67697,45.26065,1,0.242,0.002
0.0,5.421795,9.573769,0.0,5.848496,0.0,-5.661292,-0.2665731,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.325876,0.325876,0.008509605,-10.02464,38.29508,1,0.8,-6.404
0.1246,6.423142,12.25579,0.0,7.220501,0.0,-7.38602,-0.5748936,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,4.9e-06,4.9e-06,9.99528e-08,-7.38602,49.02314,1,0.228,0.001
1.7605,1.893619,18.73653,0.0,1.729581,0.7643729,-6.056604,0.7643729,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0007579,0.000189475,3.370866e-06,-6.056604,224.8383,1,0.0,0.0
0.0,6.796905,12.75393,0.0,6.398254,0.0,-14.62938,-0.1454201,0.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,0.6323669,0.6323669,0.01239553,-14.62938,51.01573,1,0.323,0.735
0.0,9.300248,10.27335,0.0,8.815436,0.7324958,-16.54415,0.7324958,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0337296,0.0337296,0.001641607,-7.892453,20.54669,1,0.0,0.0
0.0,5.603133,13.91399,0.0,7.089212,0.0,-8.106003,-0.3176246,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,4.222841,4.222841,0.075874,-12.97948,55.65597,1,0.278,0.367
0.0,9.090482,14.70604,0.0,7.80246,0.0,-21.30223,-0.7234192,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2e-07,2e-07,3.399964e-09,-21.30223,58.82416,1,0.283,0.012
0.0,7.778601,9.185372,0.0,7.341063,0.1249137,-14.43577,0.1249137,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0005334,0.0002667,9.678432e-06,-8.28355,55.11223,1,0.257,1.219
2.246,3.524613,20.88871,0.0,0.861415,0.05653151,-7.873775,-0.9177256,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0003338,5.563333e-05,6.658302e-07,-7.693275,501.329,1,0.0,0.0
0.0,12.81333,12.52636,0.0,6.303554,0.5034854,-28.98455,-1.271069,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0001875,0.0001875,2.494738e-06,-10.51617,75.15818,1,0.0,0.0
0.32,12.99027,9.38398,0.0,8.523494,0.1651783,-23.37377,0.1651783,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,7.82e-05,1.955e-05,6.944459e-07,-8.097963,112.6078,1,0.247,0.777
0.0,4.266614,11.47394,0.0,5.542816,0.0,-9.427727,-2.092354,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4508,22.94787,1,0.192,0.033
0.0,10.02491,15.89163,0.0,8.598752,0.0,-26.07198,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.07198,15.89163,1,0.306,0.159
0.0,7.387625,11.78508,0.0,6.855502,0.0,-9.233701,-0.1609811,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,4.65e-05,4.65e-05,9.864166e-07,-14.42261,47.14033,1,0.307,0.841
0.0,4.06597,12.47301,0.0,5.654458,0.0,-9.220216,-1.953534,0.0,0.0,1.0,1.0,2.0,73.0,0.0,0.0,1.0,0.0138881,0.0138881,1.525277e-05,-9.052079,910.5296,1,0.0,0.0
0.2331,11.90677,13.1773,0.0,4.018184,0.0,-25.82002,-2.215706,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.82002,26.35461,1,0.178,0.0
0.0,7.549046,11.64499,0.0,6.809214,0.0,-14.58459,-0.1981392,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,7e-07,7e-07,3.005585e-08,-14.58459,23.28998,1,0.287,0.723
0.0,6.801108,11.76235,0.0,7.299325,0.02939329,-7.502444,-0.3942141,0.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,0.9839994,0.9839994,0.02091418,-7.502444,47.04938,1,0.321,1.117
0.0,3.514683,29.80369,0.0,2.092646,0.0,-13.81199,-0.6719664,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0002668,0.0002668,2.983971e-06,-13.81199,89.41106,1,0.327,12.112
0.0,7.642084,9.4824075,0.0,6.916688000000001,0.11968975000000001,-14.011555000000001,0.11968975000000001,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.00255465,0.0006386625,2.246691e-05,-7.652076,113.78885,1,0.283,2.47
0.0,7.575642,11.60817,0.0,6.775818,0.1267918,-9.230499,0.1267918,0.0,1.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,1.993153,1.993153,0.04292564,-9.230499,46.43269,1,0.32,0.172
0.1529,11.08668,13.70025,0.0,3.93739,0.0,-24.27696,-2.152056,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.27696,27.40051,1,0.185,0.0
0.0,5.402817,14.19364,0.0,6.893724,0.0,-7.827034,-0.3357597,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,4.416342,4.416342,0.07778737,-12.6347,56.77454,1,0.278,0.142
0.3207,7.529157,12.7685,0.0,6.753489,0.0,-8.072485,-0.3757541,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.27004,51.074,1,0.248,0.0
0.0,7.908204,20.36516,0.0,10.08378,0.0,-32.56382,-0.4010124,0.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,0.0,8.619339,4.309669,0.0705399,-32.56382,122.191,1,0.0,0.0
0.0,6.981395,12.69969,0.0,6.376712,0.02158091,-8.905105,-0.1281409,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.8634373,0.8634373,0.03399442,-14.29741,25.39939,1,0.344,0.147
0.0,15.27886,17.29883,0.0,6.518275,0.7790691,-42.91635,0.6904415,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0029558,0.0029558,5.695569e-05,-10.28953,51.89649,1,0.429,0.016
0.0,12.95922,9.321592,0.0,7.684681,0.2854172,-23.46216,0.2854172,0.0,0.0,1.0,0.0,2.0,12.0,0.0,0.0,1.0,0.000311,7.775e-05,2.780283e-06,-8.774035,111.8591,1,0.0,0.0
0.0,8.58672,12.42778,0.0,7.311948,0.08198951,-17.57915,0.08198951,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0669046,0.0334523,0.0006729342,-9.476397,99.42221,1,0.325,0.1
0.1243,10.76794,13.97661,0.0,3.920209,0.0,-23.6267,-2.099609,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.6267,27.95322,1,0.19,0.002
0.0,6.598777,13.08448,0.0,7.229125,0.0,-15.07334,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,6e-07,3e-07,2.292793e-08,-15.07334,26.16896,1,0.352,1.436
1.1509,6.896652,13.33244,0.0,7.618833,0.02934902,-9.243477,-1.084179,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,5.24e-05,2.62e-05,3.930263e-07,-9.026877,133.3244,1,0.0,0.0
0.0,7.10095,13.43243,0.0,6.636071,0.0,-8.299269,-0.2565413,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.996283,1.996283,0.03715416,-15.41505,53.72972,1,0.282,0.297
0.0,8.426765,14.68247,0.0,7.04139,0.0,-8.949609,-0.4583143,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,6.1e-06,6.1e-06,1.038654e-07,-19.5743,58.72987,1,0.305,0.473
0.0875,10.38451,14.30649,0.0,3.872319,0.0,-23.06471,-2.059664,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.06471,28.61298,1,0.198,0.0
0.0,7.190045,17.65037,0.0,5.529894,0.04091741,-20.45202,-0.2184365,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.7e-06,1.35e-06,1.912141e-08,-20.45202,141.203,1,0.463,-7.917
0.0,7.630937,9.496254,0.0,6.835177,0.1223534,-14.00889,0.1223534,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0135425,0.00677125,0.0002376814,-7.649413,56.97752,1,0.265,1.446
0.0,6.564754,12.1867,0.0,7.103814,0.0,-12.13889,-0.6043146,0.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,0.0,1.000307,1.000307,0.02052046,-12.13889,48.74679,1,0.268,0.201
0.0,7.947125,11.58925,0.0,6.29612,0.1535611,-14.00023,0.1535611,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.959694,2.959694,0.1276913,-8.227122,23.1785,1,0.276,0.931
0.0,2.597022,12.68085,0.0,4.371708,0.0386777,-7.926514,-0.5937142,0.0,0.0,1.0,0.0,3.0,22.0,0.0,0.0,1.0,0.0001163,5.815e-05,4.168777e-07,-5.899773,278.9787,1,0.0,0.0
0.0,9.13044,10.63132,0.0,7.076385,0.9106934,-15.7218,0.9106934,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.010919,0.010919,0.0005135298,-6.759208,21.26264,1,0.0,0.0
0.0,7.505055,13.15115,0.0,6.661276,0.0,-7.444689,-0.4162606,0.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,2.000078,2.000078,0.03802097,-14.93422,52.60459,1,0.292,0.339
0.0,2.184241,16.07141,0.0,2.37069,1.279283,-7.550359,0.9717307,0.0,1.0,1.0,0.0,3.0,32.0,2.0,1.0,0.0,1.917826,0.9589131,0.00372911,-7.347297,514.2852,1,0.0,0.0
0.0431,10.03231,14.60761,0.0,3.980689,0.0,-22.57598,-2.020705,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.57598,29.21523,1,0.199,0.001
0.0,4.685604,32.38867,0.0,2.987267,0.1394114,-4.538412,-0.6362765,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,6.29e-05,6.29e-05,3.884075e-07,-4.466212,161.9433,1,0.225,0.325
0.151,5.821848,14.67664,0.0,4.184136,0.0,-16.72079,-1.999617,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.72079,29.35328,1,0.197,0.002
0.0,6.948257,11.69775,0.0,7.017789,0.0,-12.27047,-0.4479397,0.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,0.0,2.000733,2.000733,0.04275892,-12.27047,46.79101,1,0.279,0.435
1.2238,5.359535,17.15619,0.0,4.687198,0.02280257,-9.250023,-1.090725,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,8.5e-05,4.25e-05,4.954479e-07,-9.033423,171.5619,1,0.0,0.0
0.0,9.996103,12.33117,0.0,8.926927,0.05318976,-8.794815,-0.5591734,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0002372,0.0002372,3.847161e-06,-8.578215,61.65586,1,0.331,0.156
0.0,10.29738,16.32245,0.0,5.965435,0.1196062,-36.50661,-1.639256,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0006916,0.0006916,8.474217e-06,-9.325437,81.61226,1,0.0,0.0
0.7005,4.90512,17.41959,0.0,3.215948,0.08746472,-16.63333,-1.912153,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.000866,69.67834,1,0.0,0.0
0.0,9.411989,10.3133,0.0,7.047475,0.7808824,-15.85161,0.7808824,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0078388,0.0078388,0.0003800337,-6.889019,20.62659,1,0.642,-4.809
0.0,6.984606,12.34851,0.0,6.173092,0.0189739,-14.31811,-0.08009572,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0006315,0.0006315,1.278495e-05,-14.31811,49.39403,1,0.39,2.259
0.0134,9.613317,14.93555,0.0,3.991647,0.0,-22.15454,-1.976948,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.15454,29.87111,1,0.196,0.001
