band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,target,homogeneous_poisson,universal_anisotropy
0.0,11.3572,22.35759,0.0,5.049643,1.654705,-37.08263,1.654705,0.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,13.60627,13.60627,0.2028584,-9.318759,67.07277,1,0.0,0.0
0.0,2.886298,25.86394,0.0,3.010822,0.7194539,-10.67903,0.7194539,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8532308,0.8532308,0.0329892,-5.613015,25.86394,1,1.458,-4.942
0.0,14.35108,15.65646,0.0,10.12596,0.0,-39.4078,-0.3538886,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0002044,0.0002044,3.263829e-06,-39.4078,62.62582,1,0.3,0.323
0.0,8.404675,16.52523,0.0,5.179832,0.3415671,-9.406018,0.2874658,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,2.135703,2.135703,0.03230973,-9.406018,66.10093,1,0.0,0.0
0.0,13.01662,17.74061,0.0,8.537677,0.008822396,-38.71117,-0.7347814,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,3.612008,3.612008,0.05090026,-38.71117,70.96246,1,0.0,0.0
0.0,11.71357,23.14576,0.0,8.354546,0.0,-7.950962,-0.7244637,0.0,1.0,1.0,1.0,2.0,36.0,20.0,3.0,0.0,9.930722,2.48268,0.0119181,-7.950962,833.2473,1,0.0,0.0
0.0,8.862926,23.15331,0.0,7.732925,0.02486893,-28.55131,-0.6904101,0.0,1.0,1.0,0.0,2.0,36.0,20.0,3.0,0.0,12.32624,3.08156,0.01478819,-7.231365,833.5192,1,0.0,0.0
0.0,12.54017,23.96069,0.0,3.280537,1.211238,-47.3806,1.211238,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,1.0,0.2761434,0.01255197,0.0005238569,-10.64654,527.1352,1,0.0,0.0
0.0,9.282582,21.73677,0.0,7.761522,0.0,-28.29312,-0.8046889,0.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.8769081,0.438454,0.01008554,-28.29312,86.94708,1,0.0,0.0
0.0,20.60479,16.41376,0.0,11.06811,0.0,-10.11226,-0.6605818,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.4544191,0.4544191,0.006921315,-59.97108,65.65503,1,0.322,0.03
0.0,18.9379,18.16315,0.0,11.74433,0.0,-63.36579,-0.7848182,0.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,0.0,7.37235,3.686175,0.06764935,-63.36579,108.9789,1,0.0,0.0
0.0,3.256335,15.80548,0.0,-1.57264,0.4562689,-10.36118,-0.5249699,0.0,1.0,1.0,0.0,2.0,11.0,4.0,10.0,1.0,3.375255,3.375255,0.01941361,-6.180308,173.8603,1,0.0,0.0
0.6938,9.747459,12.03017,0.0,4.625929,0.1470075,-23.52585,-0.3174133,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.02863,288.7242,1,0.0,0.0
