band_gap,density,density_atomic,deprecated,efermi,energy_above_hull,energy_per_atom,formation_energy_per_atom,is_gap_direct,is_magnetic,is_metal,is_stable,nelements,nsites,num_magnetic_sites,num_unique_magnetic_sites,theoretical,total_magnetization,total_magnetization_normalized_formula_units,total_magnetization_normalized_vol,uncorrected_energy_per_atom,volume,cbm,vbm,target
0.0,7.948955,15.3018,0.0,3.041977,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,4.0,3.0,0.0,1.748703,1.748703,0.01269787,0.0,137.7162,0.0,0.0,1
2.7657,4.715328,14.22231,0.0,3.408916,0.08421558,-9.218528,-3.637895,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,1.0,4.09e-05,2.045e-05,1.027059e-07,-8.776885,398.2246,5.9927,3.227,1
2.9856,4.6716,16.74623,0.0,0.4785309,0.001610885,-6.282231,-1.746678,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.08131,200.9547,3.3792,0.3936,1
3.04,3.927425,15.018,0.0,0.4212947,0.01380451,-6.326873,-1.753611,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.11418,180.216,3.3938,0.3538,1
1.9542,8.407121,12.09942,0.0,1.623405,0.0,-20.49255,-3.163127,0.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,-20.49255,133.0936,3.7108,1.7566,1
6.8943,2.987414,12.86793,0.0,-1.394612,0.01081662,-8.207808,-4.009427,1.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.207808,360.3022,5.5982,-1.2961,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.8311,5.128646,19.09367,0.0,1.174362,0.005432481,-6.261628,-1.746526,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.88162,229.124,3.9334,1.1023,1
2.1039,7.438674,12.72803,0.0,4.23806,0.0,-9.210234,-3.692556,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.00597,76.36817,6.2185,4.1146,1
0.0,2.891381,15.05576,0.0,1.801704,0.0,-7.078807,-3.671324,0.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,0.0,2.0,1.0,0.01660494,-6.732307,120.4461,0.0,0.0,1
1.1336,7.75236,12.13522,0.0,3.893407,0.0,-10.05303,-3.041868,0.0,1.0,0.0,1.0,3.0,36.0,4.0,2.0,0.0,0.0003405,8.5125e-05,7.794117e-07,-9.372922,436.868,5.0262,3.8926,1
3.3334,5.105016,13.36047,0.0,1.231737,0.06092109,-15.28351,-3.726481,1.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.28351,320.6514,4.6763,1.3429,1
0.0,6.345344,13.86807,0.0,3.018324,0.3664129,-16.7083,-3.4301,0.0,0.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0002402,0.0001201,7.872893e-07,-8.608527,305.0975,0.0,0.0,1
3.9025,9.412302,12.3783,0.0,2.319995,0.03698,-22.90222,-3.877981,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-22.90222,74.2698,6.1408,2.2383,1
0.2466,2.902222,14.95278,0.0,2.414169,0.01188986,-6.6762,-3.896416,0.0,1.0,0.0,0.0,3.0,14.0,2.0,1.0,0.0,2.0,1.0,0.009553883,-8.950313,209.339,2.6043,2.3577,1
3.0621,7.534221,12.8309,0.0,1.844782,0.0,-17.93637,-3.813482,0.0,0.0,0.0,1.0,3.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,-17.93637,410.5889,4.8666,1.8045,1
7.5457,5.080177,11.92254,0.0,-0.5420974,0.0,-11.89196,-4.470814,0.0,0.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.89196,190.7606,6.8325,-0.7132,1
0.2987,4.22714,11.1822,0.0,5.027326,0.03222234,-9.364838,-3.089169,0.0,1.0,0.0,0.0,3.0,32.0,4.0,1.0,0.0,9.1e-06,2.275e-06,2.543105e-08,-8.685588,357.8304,5.2141,4.9154,1
0.0,5.386845,9.536537,0.0,8.766026,0.0,-12.97592,-1.942667,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4e-07,4e-07,2.097197e-08,-12.97592,19.07307,0.0,0.0,1
5.3798,9.440489,9.93499,0.0,1.702318,0.0,-15.30677,-4.183769,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.30677,39.73996,6.8364,1.4566,1
3.576,5.337594,12.77831,0.0,1.88379,0.06270778,-15.28173,-3.724694,1.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,-15.28173,460.0191,5.3256,1.7496,1
2.3048,7.616786,14.18349,0.0,3.485068,0.04508089,-21.01506,-3.272927,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,1.0,0.000729,0.0003645,1.976838e-06,-9.516734,368.7706,3.4852,1.1804,1
0.0,3.873638,15.74344,0.0,1.299783,0.1707027,-7.705386,-2.986254,0.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.9998544,0.9998544,0.01587732,-7.302636,62.97374,0.0,0.0,1
2.5859,7.082091,10.62646,0.0,3.965175,0.06627269,-9.245749,-3.342155,1.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.787749,127.5175,6.4048,3.8189,1
